initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB,initate ACB
53,19,14,18,3,0.259259,0.0684659,760
67,18,17,17,2,0.314815,0.0684659,751
58,18,15,19,2,0.277778,0.0684659,817
62,14,16,18,6,0.296296,0.0684659,831
61,16,14,18,6,0.259259,0.0684659,778
56,18,12,21,3,0.222222,0.0684659,807
55,21,13,18,2,0.240741,0.0680756,799
60,23,18,13,0,0.333333,0.0680756,806
42,24,9,21,0,0.166667,0.0680756,752
63,14,17,16,7,0.314815,0.0680756,780
43,27,10,17,0,0.185185,0.0680756,762
57,16,15,21,2,0.277778,0.0680756,831
46,26,11,17,0,0.203704,0.0680756,783
64,18,20,15,1,0.37037,0.0680756,872
44,20,9,21,4,0.166667,0.0677952,721
54,18,13,17,6,0.240741,0.0677952,870
46,23,9,21,1,0.166667,0.0677952,834
68,16,18,15,5,0.333333,0.0677952,769
49,25,14,15,0,0.259259,0.0677952,800
47,24,10,20,0,0.185185,0.0677952,808
55,20,13,18,3,0.240741,0.0677952,789
53,22,14,18,0,0.259259,0.0677952,801
64,15,17,18,4,0.314815,0.0677653,790
51,18,12,20,4,0.222222,0.0677653,850
51,20,13,19,2,0.240741,0.0677653,713
64,18,17,14,5,0.314815,0.0677653,800
49,24,14,16,0,0.259259,0.0677653,796
60,15,16,18,5,0.296296,0.0677653,791
46,24,14,16,0,0.259259,0.0677653,786
52,21,13,20,0,0.240741,0.0677653,740
59,19,14,16,5,0.259259,0.0691128,839
55,21,14,17,2,0.259259,0.0691128,821
49,19,11,20,4,0.203704,0.0691128,805
62,16,14,17,7,0.259259,0.0691128,826
59,18,18,14,4,0.333333,0.0691128,784
48,25,17,12,0,0.314815,0.0691128,801
40,23,7,23,1,0.12963,0.0691128,734
75,10,21,17,6,0.388889,0.0691128,824
38,24,7,23,0,0.12963,0.0672486,799
57,19,16,17,2,0.296296,0.0672486,835
66,13,17,17,7,0.314815,0.0672486,780
50,23,12,18,1,0.222222,0.0672486,812
53,22,13,17,2,0.240741,0.0672486,823
51,18,11,22,3,0.203704,0.0672486,776
45,23,12,18,1,0.222222,0.0672486,825
57,14,12,21,7,0.222222,0.0672486,803
52,23,15,15,1,0.277778,0.0669865,780
50,24,15,15,0,0.277778,0.0669865,786
51,20,14,19,1,0.259259,0.0669865,768
53,20,13,19,2,0.240741,0.0669865,777
62,19,23,11,1,0.425926,0.0669865,829
57,21,12,20,1,0.222222,0.0669865,799
45,22,10,21,1,0.185185,0.0669865,800
50,22,15,16,1,0.277778,0.0669865,785
58,18,15,18,3,0.277778,0.0683446,823
54,19,15,17,3,0.277778,0.0683446,809
41,26,11,17,0,0.203704,0.0683446,817
52,21,15,16,2,0.277778,0.0683446,902
60,16,16,18,4,0.296296,0.0683446,754
59,19,15,17,3,0.277778,0.0683446,785
69,16,24,12,2,0.444444,0.0683446,770
52,23,13,17,1,0.240741,0.0683446,790
68,17,21,14,2,0.388889,0.0671522,829
54,22,15,15,2,0.277778,0.0671522,797
58,13,14,18,9,0.259259,0.0671522,742
58,22,16,15,1,0.296296,0.0671522,804
44,23,10,21,0,0.185185,0.0671522,687
48,21,14,18,1,0.259259,0.0671522,812
58,21,13,18,2,0.240741,0.0671522,838
59,19,17,16,2,0.314815,0.0671522,804
54,19,14,17,4,0.259259,0.0686927,741
43,25,12,17,0,0.222222,0.0686927,768
52,22,13,18,1,0.240741,0.0686927,710
49,20,12,20,2,0.222222,0.0686927,767
63,15,14,21,4,0.259259,0.0686927,931
47,23,12,19,0,0.222222,0.0686927,786
56,18,13,20,3,0.240741,0.0686927,742
51,23,14,17,0,0.259259,0.0686927,721
56,23,16,14,1,0.296296,0.070503,817
61,15,15,20,4,0.277778,0.070503,845
35,25,5,24,0,0.0925926,0.070503,712
57,18,17,17,2,0.314815,0.070503,841
52,25,17,12,0,0.314815,0.070503,786
37,25,7,22,0,0.12963,0.070503,766
52,19,16,16,3,0.296296,0.070503,871
66,18,18,16,2,0.333333,0.070503,849
53,16,13,18,7,0.240741,0.0668566,784
49,20,14,18,2,0.259259,0.0668566,748
56,15,11,21,7,0.203704,0.0668566,760
53,21,14,16,3,0.259259,0.0668566,767
51,15,9,23,7,0.166667,0.0668566,764
44,22,9,22,1,0.166667,0.0668566,759
45,24,11,19,0,0.203704,0.0668566,807
42,24,10,20,0,0.185185,0.0668566,770
62,15,15,18,6,0.277778,0.0701748,790
47,20,11,21,2,0.203704,0.0701748,786
52,22,16,15,1,0.296296,0.0701748,742
40,24,7,23,0,0.12963,0.0701748,734
60,19,15,18,2,0.277778,0.0701748,798
62,16,17,14,7,0.314815,0.0701748,813
66,14,17,15,8,0.314815,0.0701748,760
59,19,17,14,4,0.314815,0.0701748,786
62,16,16,17,5,0.296296,0.0696559,781
69,15,20,16,3,0.37037,0.0696559,793
54,17,13,20,4,0.240741,0.0696559,731
42,22,9,21,2,0.166667,0.0696559,764
42,28,10,16,0,0.185185,0.0696559,745
74,13,23,12,6,0.425926,0.0696559,810
38,26,8,20,0,0.148148,0.0696559,766
47,20,12,20,2,0.222222,0.0696559,857
36,29,8,17,0,0.148148,0.0693058,700
53,20,16,15,3,0.296296,0.0693058,853
48,17,10,22,5,0.185185,0.0693058,813
43,25,12,17,0,0.222222,0.0693058,754
59,16,16,17,5,0.296296,0.0693058,785
49,17,8,22,7,0.148148,0.0693058,788
60,16,15,18,5,0.277778,0.0693058,771
59,17,18,15,4,0.333333,0.0693058,783
58,18,17,16,3,0.314815,0.0693512,772
51,19,15,19,1,0.277778,0.0693512,830
51,20,11,20,3,0.203704,0.0693512,694
56,17,15,17,5,0.277778,0.0693512,786
60,19,19,15,1,0.351852,0.0693512,780
45,22,12,18,2,0.222222,0.0693512,773
48,21,12,19,2,0.222222,0.0693512,770
62,17,15,19,3,0.277778,0.0693512,720
71,12,23,13,6,0.425926,0.0707174,823
52,18,14,19,3,0.259259,0.0707174,804
55,20,15,16,3,0.277778,0.0707174,785
59,21,15,17,1,0.277778,0.0707174,809
60,19,18,15,2,0.333333,0.0707174,770
60,19,18,14,3,0.333333,0.0707174,789
56,22,16,14,2,0.296296,0.0707174,711
49,24,12,18,0,0.222222,0.0707174,807
52,22,12,18,2,0.222222,0.0687189,776
51,20,12,19,3,0.222222,0.0687189,818
55,19,14,19,2,0.259259,0.0687189,763
52,21,15,15,3,0.277778,0.0687189,794
49,21,11,19,3,0.203704,0.0687189,806
62,15,17,17,5,0.314815,0.0687189,754
57,16,15,18,5,0.277778,0.0687189,807
58,17,14,18,5,0.259259,0.0687189,782
51,16,11,21,6,0.203704,0.0686212,765
53,22,14,16,2,0.259259,0.0686212,771
59,19,16,16,3,0.296296,0.0686212,749
51,16,11,22,5,0.203704,0.0686212,758
57,21,18,13,2,0.333333,0.0686212,818
48,23,15,15,1,0.277778,0.0686212,779
51,21,12,18,3,0.222222,0.0686212,779
68,13,22,14,5,0.407407,0.0686212,769
53,18,11,20,5,0.203704,0.0698548,805
61,16,18,16,4,0.333333,0.0698548,792
46,27,16,11,0,0.296296,0.0698548,800
84,8,24,14,8,0.444444,0.0698548,886
37,24,7,23,0,0.12963,0.0698548,736
37,25,7,22,0,0.12963,0.0698548,768
63,19,18,13,4,0.333333,0.0698548,758
62,17,18,18,1,0.333333,0.0698548,773
45,23,11,19,1,0.203704,0.0685613,815
50,21,13,17,3,0.240741,0.0685613,782
58,18,16,17,3,0.296296,0.0685613,724
52,21,14,16,3,0.259259,0.0685613,789
45,22,11,19,2,0.203704,0.0685613,666
50,21,14,16,3,0.259259,0.0685613,794
54,18,14,17,5,0.259259,0.0685613,820
50,21,13,18,2,0.240741,0.0685613,788
51,16,10,24,4,0.185185,0.0702264,724
46,21,12,19,2,0.222222,0.0702264,751
52,21,14,16,3,0.259259,0.0702264,692
42,27,11,16,0,0.203704,0.0702264,747
58,19,17,14,4,0.314815,0.0702264,910
52,19,13,19,3,0.240741,0.0702264,767
50,21,12,18,3,0.222222,0.0702264,722
56,14,14,21,5,0.259259,0.0702264,704
65,16,15,19,4,0.277778,0.0722569,803
66,21,22,9,2,0.407407,0.0722569,825
63,14,14,19,7,0.259259,0.0722569,688
75,17,25,9,3,0.462963,0.0722569,824
51,19,10,21,4,0.185185,0.0722569,774
47,25,12,17,0,0.222222,0.0722569,744
61,16,16,16,6,0.296296,0.0722569,855
62,20,19,15,0,0.351852,0.0722569,833
55,20,16,15,3,0.296296,0.0683821,766
40,28,10,16,0,0.185185,0.0683821,730
44,23,11,19,1,0.203704,0.0683821,739
60,15,19,14,6,0.351852,0.0683821,751
46,19,11,21,3,0.203704,0.0683821,741
50,22,13,18,1,0.240741,0.0683821,737
50,19,12,18,5,0.222222,0.0683821,788
48,24,14,16,0,0.259259,0.0683821,750
43,25,11,18,0,0.203704,0.0720146,772
57,21,16,15,2,0.296296,0.0720146,765
65,17,21,13,3,0.388889,0.0720146,727
59,20,17,14,3,0.314815,0.0720146,711
52,19,13,19,3,0.240741,0.0720146,780
56,17,13,18,6,0.240741,0.0720146,799
48,20,12,19,3,0.222222,0.0720146,745
52,20,13,19,2,0.240741,0.0720146,772
58,17,18,15,4,0.333333,0.0712513,764
63,16,18,16,4,0.333333,0.0712513,777
40,25,9,20,0,0.166667,0.0712513,711
54,18,13,19,4,0.240741,0.0712513,743
56,17,16,16,5,0.296296,0.0712513,729
52,24,14,16,0,0.259259,0.0712513,798
49,20,12,19,3,0.222222,0.0712513,746
76,12,22,16,4,0.407407,0.0712513,837
47,21,10,21,2,0.185185,0.0709315,683
50,21,11,20,2,0.203704,0.0709315,838
49,28,17,9,0,0.314815,0.0709315,791
52,19,15,16,4,0.277778,0.0709315,737
65,14,19,15,6,0.351852,0.0709315,768
60,20,15,17,2,0.277778,0.0709315,766
45,21,8,22,3,0.148148,0.0709315,753
51,23,14,16,1,0.259259,0.0709315,768
61,17,17,16,4,0.314815,0.0709843,756
66,12,16,20,6,0.296296,0.0709843,811
58,17,15,15,7,0.277778,0.0709843,674
44,23,8,22,1,0.148148,0.0709843,769
50,19,13,18,4,0.240741,0.0709843,765
59,18,14,19,3,0.259259,0.0709843,755
47,19,10,21,4,0.185185,0.0709843,751
51,22,15,15,2,0.277778,0.0709843,701
59,15,18,16,5,0.333333,0.0724251,810
57,17,17,16,4,0.314815,0.0724251,785
45,23,11,20,0,0.203704,0.0724251,769
66,13,16,20,5,0.296296,0.0724251,792
53,17,12,21,4,0.222222,0.0724251,755
64,15,17,15,7,0.314815,0.0724251,775
47,22,12,20,0,0.222222,0.0724251,697
42,26,8,20,0,0.148148,0.0724251,789
64,18,16,18,2,0.296296,0.070122,758
58,18,16,16,4,0.296296,0.070122,799
41,26,8,20,0,0.148148,0.070122,744
51,20,15,18,1,0.277778,0.070122,779
47,22,12,19,1,0.222222,0.070122,787
49,21,12,20,1,0.222222,0.070122,737
59,14,14,21,5,0.259259,0.070122,789
35,26,7,21,0,0.12963,0.070122,764
52,20,15,17,2,0.277778,0.0702164,744
56,23,17,14,0,0.314815,0.0702164,755
44,25,10,19,0,0.185185,0.0702164,733
42,24,8,22,0,0.148148,0.0702164,736
68,17,20,13,4,0.37037,0.0702164,805
55,19,12,20,3,0.222222,0.0702164,764
59,17,14,18,5,0.259259,0.0702164,761
49,20,9,22,3,0.166667,0.0702164,755
54,19,14,19,2,0.259259,0.0714234,785
62,16,15,20,3,0.277778,0.0714234,776
54,20,15,15,4,0.277778,0.0714234,789
55,18,15,17,4,0.277778,0.0714234,872
49,22,13,18,1,0.240741,0.0714234,713
42,27,10,17,0,0.185185,0.0714234,746
52,26,14,14,0,0.259259,0.0714234,745
48,20,11,19,4,0.203704,0.0714234,755
50,20,15,16,3,0.277778,0.0701092,796
41,21,8,23,2,0.148148,0.0701092,765
45,24,11,19,0,0.203704,0.0701092,707
60,20,16,16,2,0.296296,0.0701092,773
48,25,15,14,0,0.277778,0.0701092,647
51,22,15,16,1,0.277778,0.0701092,778
54,22,16,16,0,0.296296,0.0701092,803
59,15,13,19,7,0.240741,0.0701092,770
54,19,14,19,2,0.259259,0.0718641,700
53,21,13,17,3,0.240741,0.0718641,732
42,29,11,14,0,0.203704,0.0718641,676
56,17,15,17,5,0.277778,0.0718641,731
55,19,16,14,5,0.296296,0.0718641,896
55,19,12,18,5,0.222222,0.0718641,748
49,16,9,24,5,0.166667,0.0718641,704
55,17,14,18,5,0.259259,0.0718641,683
64,19,17,15,3,0.314815,0.0741118,784
58,19,16,15,4,0.296296,0.0741118,816
62,15,17,15,7,0.314815,0.0741118,669
61,15,19,15,5,0.351852,0.0741118,815
52,19,16,16,3,0.296296,0.0741118,753
71,11,19,19,5,0.351852,0.0741118,727
55,20,16,16,2,0.296296,0.0741118,839
61,22,19,11,2,0.351852,0.0741118,818
46,19,9,22,4,0.166667,0.0697996,751
44,23,11,19,1,0.203704,0.0697996,714
44,26,10,18,0,0.185185,0.0697996,720
40,25,10,19,0,0.185185,0.0697996,737
65,14,16,20,4,0.296296,0.0697996,720
55,17,12,22,3,0.222222,0.0697996,719
43,27,11,16,0,0.203704,0.0697996,770
56,17,13,19,5,0.240741,0.0697996,734
60,18,16,17,3,0.296296,0.073701,754
57,17,15,16,6,0.277778,0.073701,750
60,21,18,13,2,0.333333,0.073701,714
48,22,11,20,1,0.203704,0.073701,697
48,21,10,21,2,0.185185,0.073701,761
64,15,15,17,7,0.277778,0.073701,781
56,20,16,15,3,0.296296,0.073701,726
60,21,17,15,1,0.314815,0.073701,753
55,21,14,16,3,0.259259,0.0728647,749
60,21,16,16,1,0.296296,0.0728647,761
53,20,15,16,3,0.277778,0.0728647,691
49,25,16,13,0,0.296296,0.0728647,724
43,26,13,15,0,0.240741,0.0728647,713
41,27,14,13,0,0.259259,0.0728647,782
56,15,12,22,5,0.222222,0.0728647,727
53,18,15,15,6,0.277778,0.0728647,821
56,18,14,19,3,0.259259,0.0725787,662
52,16,12,19,7,0.222222,0.0725787,818
48,24,11,19,0,0.203704,0.0725787,782
59,19,15,17,3,0.277778,0.0725787,721
49,22,11,19,2,0.203704,0.0725787,753
55,19,16,16,3,0.296296,0.0725787,749
50,22,14,18,0,0.259259,0.0725787,731
53,21,14,18,1,0.259259,0.0725787,752
56,20,17,14,3,0.314815,0.0726281,740
56,18,12,20,4,0.222222,0.0726281,791
42,21,7,23,3,0.12963,0.0726281,659
47,23,11,19,1,0.203704,0.0726281,747
64,15,17,18,4,0.314815,0.0726281,747
48,19,11,20,4,0.203704,0.0726281,736
55,20,14,18,2,0.259259,0.0726281,730
46,22,12,18,2,0.222222,0.0726281,686
56,13,11,24,6,0.203704,0.0742276,794
65,18,18,15,3,0.333333,0.0742276,769
62,19,16,15,4,0.296296,0.0742276,749
55,15,13,19,7,0.240741,0.0742276,772
59,14,16,17,7,0.296296,0.0742276,734
62,16,16,15,7,0.296296,0.0742276,760
53,20,14,19,1,0.259259,0.0742276,677
49,23,15,16,0,0.277778,0.0742276,769
54,21,16,15,2,0.296296,0.0718603,740
47,22,13,17,2,0.240741,0.0718603,783
55,20,15,18,1,0.277778,0.0718603,724
49,19,10,23,2,0.185185,0.0718603,761
57,17,15,17,5,0.277778,0.0718603,768
42,29,11,14,0,0.203704,0.0718603,717
43,25,11,18,0,0.203704,0.0718603,768
42,24,9,21,0,0.166667,0.0718603,743
52,16,10,21,7,0.185185,0.0720126,727
47,23,12,19,0,0.222222,0.0720126,741
57,17,13,20,4,0.240741,0.0720126,714
60,16,15,19,4,0.277778,0.0720126,714
46,22,10,20,2,0.185185,0.0720126,792
52,24,14,16,0,0.259259,0.0720126,744
42,29,13,12,0,0.240741,0.0720126,743
54,19,15,18,2,0.277778,0.0720126,733
49,21,10,21,2,0.185185,0.0731904,766
56,20,15,17,2,0.277778,0.0731904,756
69,17,21,12,4,0.388889,0.0731904,774
70,14,21,14,5,0.388889,0.0731904,855
57,20,16,14,4,0.296296,0.0731904,695
58,21,16,16,1,0.296296,0.0731904,729
61,18,18,15,3,0.333333,0.0731904,731
63,17,17,17,3,0.314815,0.0731904,736
57,17,14,18,5,0.259259,0.0717329,780
43,21,8,23,2,0.148148,0.0717329,742
54,19,14,17,4,0.259259,0.0717329,688
59,20,16,16,2,0.296296,0.0717329,757
49,20,12,18,4,0.222222,0.0717329,633
48,18,8,22,6,0.148148,0.0717329,762
46,26,12,16,0,0.222222,0.0717329,787
63,17,16,18,3,0.296296,0.0717329,751
34,30,8,16,0,0.148148,0.0735654,681
53,21,14,18,1,0.259259,0.0735654,715
44,24,10,20,0,0.185185,0.0735654,662
67,15,21,16,2,0.388889,0.0735654,714
56,19,12,21,2,0.222222,0.0735654,882
60,21,19,14,0,0.351852,0.0735654,730
55,24,17,13,0,0.314815,0.0735654,680
56,20,17,17,0,0.314815,0.0735654,665
67,18,22,10,4,0.407407,0.0759791,769
60,19,17,16,2,0.314815,0.0759791,801
55,18,14,17,5,0.259259,0.0759791,654
70,13,21,13,7,0.388889,0.0759791,800
49,17,8,22,7,0.148148,0.0759791,737
48,22,12,19,1,0.222222,0.0759791,708
61,16,17,17,4,0.314815,0.0759791,823
61,15,14,20,5,0.259259,0.0759791,807
57,20,16,16,2,0.296296,0.0712219,729
57,17,14,19,4,0.259259,0.0712219,695
50,24,14,16,0,0.259259,0.0712219,702
54,15,13,19,7,0.240741,0.0712219,718
40,24,9,21,0,0.166667,0.0712219,700
48,21,10,21,2,0.185185,0.0712219,697
52,17,13,19,5,0.240741,0.0712219,754
51,18,12,20,4,0.222222,0.0712219,715
55,18,14,19,3,0.259259,0.075708,737
61,17,16,17,4,0.296296,0.075708,734
54,24,18,12,0,0.333333,0.075708,701
48,24,12,18,0,0.222222,0.075708,677
62,15,18,19,2,0.333333,0.075708,740
69,15,20,14,5,0.37037,0.075708,764
60,14,16,17,7,0.296296,0.075708,711
57,21,17,14,2,0.314815,0.075708,738
50,23,14,16,1,0.259259,0.0745512,733
52,20,13,17,4,0.240741,0.0745512,745
50,21,11,20,2,0.203704,0.0745512,675
48,24,15,15,0,0.277778,0.0745512,711
52,18,14,20,2,0.259259,0.0745512,698
56,19,11,20,4,0.203704,0.0745512,769
53,20,13,20,1,0.240741,0.0745512,705
73,15,20,16,3,0.37037,0.0745512,806
42,25,10,19,0,0.185185,0.0741601,643
61,17,18,16,3,0.333333,0.0741601,799
60,18,18,15,3,0.333333,0.0741601,763
58,20,21,12,1,0.388889,0.0741601,704
50,24,13,17,0,0.240741,0.0741601,734
49,23,16,15,0,0.296296,0.0741601,733
52,22,16,14,2,0.296296,0.0741601,713
59,22,19,12,1,0.351852,0.0741601,734
60,20,18,14,2,0.333333,0.0744486,726
58,18,18,17,1,0.333333,0.0744486,771
42,24,8,22,0,0.148148,0.0744486,636
60,18,16,16,4,0.296296,0.0744486,728
54,18,16,20,0,0.296296,0.0744486,729
50,21,13,18,2,0.240741,0.0744486,716
53,21,15,16,2,0.277778,0.0744486,712
63,18,16,14,6,0.296296,0.0744486,668
57,19,15,16,4,0.277778,0.0762093,770
54,15,12,20,7,0.222222,0.0762093,754
57,15,12,21,6,0.222222,0.0762093,734
45,25,14,15,0,0.259259,0.0762093,753
45,21,11,19,3,0.203704,0.0762093,717
57,15,14,20,5,0.259259,0.0762093,745
62,19,19,14,2,0.351852,0.0762093,658
61,19,20,15,0,0.37037,0.0762093,753
64,14,18,16,6,0.333333,0.0735759,725
65,13,16,19,6,0.296296,0.0735759,766
47,19,8,25,2,0.148148,0.0735759,706
56,19,16,17,2,0.296296,0.0735759,738
56,16,10,22,6,0.185185,0.0735759,751
43,21,9,21,3,0.166667,0.0735759,703
52,20,14,19,1,0.259259,0.0735759,750
52,22,11,20,1,0.203704,0.0735759,722
62,17,20,15,2,0.37037,0.0737684,706
57,16,12,21,5,0.222222,0.0737684,722
44,22,10,20,2,0.185185,0.0737684,694
53,23,17,14,0,0.314815,0.0737684,695
56,15,14,20,5,0.259259,0.0737684,772
45,25,12,17,0,0.222222,0.0737684,728
51,22,14,17,1,0.259259,0.0737684,731
51,18,14,18,4,0.259259,0.0737684,715
53,20,11,19,4,0.203704,0.0750384,745
59,19,18,14,3,0.333333,0.0750384,739
69,11,18,19,6,0.333333,0.0750384,762
65,15,20,15,4,0.37037,0.0750384,841
44,28,11,15,0,0.203704,0.0750384,681
48,23,11,19,1,0.203704,0.0750384,713
48,23,11,19,1,0.203704,0.0750384,716
48,24,12,18,0,0.222222,0.0750384,719
53,22,15,16,1,0.277778,0.0732731,762
49,20,11,21,2,0.203704,0.0732731,719
51,26,12,16,0,0.222222,0.0732731,671
51,21,12,18,3,0.222222,0.0732731,741
45,22,10,21,1,0.185185,0.0732731,615
63,14,16,17,7,0.296296,0.0732731,740
61,17,15,17,5,0.277778,0.0732731,771
46,23,9,22,0,0.166667,0.0732731,733
46,24,10,20,0,0.185185,0.0754761,665
58,17,17,15,5,0.314815,0.0754761,697
33,31,9,14,0,0.166667,0.0754761,642
54,18,12,22,2,0.222222,0.0754761,698
61,15,19,18,2,0.351852,0.0754761,861
54,17,14,18,5,0.259259,0.0754761,716
43,22,10,20,2,0.185185,0.0754761,667
36,28,9,17,0,0.166667,0.0754761,648
58,19,18,15,2,0.333333,0.0778229,759
63,15,16,17,6,0.296296,0.0778229,785
58,16,16,19,3,0.296296,0.0778229,637
78,14,21,15,4,0.388889,0.0778229,787
57,17,14,19,4,0.259259,0.0778229,715
69,11,14,20,9,0.259259,0.0778229,689
65,16,19,13,6,0.351852,0.0778229,806
60,18,15,18,3,0.277778,0.0778229,787
58,15,14,21,4,0.259259,0.0728544,713
48,23,13,17,1,0.240741,0.0728544,676
47,16,6,24,8,0.111111,0.0728544,686
39,27,11,16,0,0.203704,0.0728544,699
46,22,12,19,1,0.222222,0.0728544,679
39,27,9,18,0,0.166667,0.0728544,676
61,18,16,18,2,0.296296,0.0728544,735
47,23,11,19,1,0.203704,0.0728544,695
54,19,15,17,3,0.277778,0.0777708,718
53,20,16,16,2,0.296296,0.0777708,717
60,16,16,16,6,0.296296,0.0777708,689
56,20,18,15,1,0.333333,0.0777708,659
60,20,17,14,3,0.314815,0.0777708,721
52,20,13,17,4,0.240741,0.0777708,750
48,22,13,19,0,0.240741,0.0777708,694
56,20,14,17,3,0.259259,0.0777708,724
53,23,13,18,0,0.240741,0.0762664,717
53,20,15,16,3,0.277778,0.0762664,728
55,18,14,16,6,0.259259,0.0762664,655
43,26,12,16,0,0.222222,0.0762664,696
59,18,15,16,5,0.277778,0.0762664,678
56,17,14,18,5,0.259259,0.0762664,749
50,21,12,20,1,0.222222,0.0762664,685
57,20,18,15,1,0.333333,0.0762664,790
47,23,13,18,0,0.240741,0.0760559,624
65,16,18,15,5,0.333333,0.0760559,783
55,23,17,14,0,0.314815,0.0760559,748
55,19,15,16,4,0.277778,0.0760559,692
64,17,21,14,2,0.388889,0.0760559,717
56,19,16,16,3,0.296296,0.0760559,718
51,19,11,20,4,0.203704,0.0760559,699
50,18,11,19,6,0.203704,0.0760559,722
52,19,15,19,1,0.277778,0.0760374,712
48,28,14,12,0,0.259259,0.0760374,754
55,16,14,19,5,0.259259,0.0760374,614
43,22,9,21,2,0.166667,0.0760374,712
58,17,18,15,4,0.333333,0.0760374,709
43,22,9,21,2,0.166667,0.0760374,698
65,15,17,16,6,0.314815,0.0760374,696
42,24,10,20,0,0.185185,0.0760374,654
68,21,23,9,1,0.425926,0.0781167,754
59,21,19,13,1,0.351852,0.0781167,734
48,22,13,19,0,0.240741,0.0781167,713
61,19,18,14,3,0.333333,0.0781167,738
50,19,12,18,5,0.222222,0.0781167,698
54,19,16,16,3,0.296296,0.0781167,725
37,29,9,16,0,0.166667,0.0781167,644
54,20,14,16,4,0.259259,0.0781167,738
50,20,10,21,3,0.185185,0.0753704,709
57,18,16,17,3,0.296296,0.0753704,747
48,22,11,20,1,0.203704,0.0753704,681
58,20,16,17,1,0.296296,0.0753704,721
62,13,13,21,7,0.240741,0.0753704,729
53,20,11,21,2,0.203704,0.0753704,682
44,23,10,20,1,0.185185,0.0753704,731
62,15,18,15,6,0.333333,0.0753704,702
49,21,11,19,3,0.203704,0.0758364,691
49,23,13,17,1,0.240741,0.0758364,701
43,23,11,19,1,0.203704,0.0758364,674
54,21,12,20,1,0.222222,0.0758364,681
58,19,17,16,2,0.314815,0.0758364,752
58,19,17,15,3,0.314815,0.0758364,711
37,25,7,22,0,0.12963,0.0758364,714
60,16,17,17,4,0.314815,0.0758364,697
55,20,13,19,2,0.240741,0.0769322,726
52,21,15,16,2,0.277778,0.0769322,725
44,22,10,21,1,0.185185,0.0769322,743
53,18,12,21,3,0.222222,0.0769322,826
67,15,18,15,6,0.333333,0.0769322,666
52,20,13,18,3,0.240741,0.0769322,694
49,17,11,21,5,0.203704,0.0769322,697
52,24,14,16,0,0.259259,0.0769322,701
52,25,18,11,0,0.333333,0.0750394,746
49,23,12,18,1,0.222222,0.0750394,698
49,19,11,19,5,0.203704,0.0750394,655
57,17,16,17,4,0.296296,0.0750394,723
47,26,11,17,0,0.203704,0.0750394,594
49,20,13,18,3,0.240741,0.0750394,723
70,16,22,14,2,0.407407,0.0750394,754
43,21,8,23,2,0.148148,0.0750394,711
47,22,11,19,2,0.203704,0.0775058,645
52,23,13,18,0,0.240741,0.0775058,682
49,21,11,20,2,0.203704,0.0775058,628
52,26,15,13,0,0.277778,0.0775058,676
46,23,9,21,1,0.166667,0.0775058,843
55,17,16,18,3,0.296296,0.0775058,698
43,25,10,19,0,0.185185,0.0775058,647
52,17,13,20,4,0.240741,0.0775058,631
45,25,13,16,0,0.240741,0.0799038,744
62,18,19,14,3,0.351852,0.0799038,768
55,20,13,20,1,0.240741,0.0799038,618
51,21,17,14,2,0.314815,0.0799038,772
60,19,15,15,5,0.277778,0.0799038,696
54,19,14,18,3,0.259259,0.0799038,669
66,14,14,20,6,0.259259,0.0799038,793
59,19,15,16,4,0.277778,0.0799038,769
44,18,8,24,4,0.148148,0.0746051,692
45,24,13,17,0,0.240741,0.0746051,659
49,25,12,17,0,0.222222,0.0746051,662
56,16,13,20,5,0.240741,0.0746051,683
50,22,13,17,2,0.240741,0.0746051,660
45,17,8,25,4,0.148148,0.0746051,658
62,17,16,18,3,0.296296,0.0746051,717
42,26,10,18,0,0.185185,0.0746051,676
61,17,17,17,3,0.314815,0.0799614,701
59,17,16,17,4,0.296296,0.0799614,701
58,13,11,21,9,0.203704,0.0799614,673
51,23,14,17,0,0.259259,0.0799614,644
50,22,13,18,1,0.240741,0.0799614,707
57,18,18,17,1,0.333333,0.0799614,733
54,15,11,24,4,0.203704,0.0799614,675
62,17,18,17,2,0.333333,0.0799614,707
46,22,12,19,1,0.222222,0.0780728,699
56,18,16,18,2,0.296296,0.0780728,712
58,17,13,19,5,0.240741,0.0780728,639
50,24,16,14,0,0.296296,0.0780728,680
54,21,16,16,1,0.296296,0.0780728,662
64,16,15,18,5,0.277778,0.0780728,731
56,20,14,16,4,0.259259,0.0780728,665
63,18,21,12,3,0.388889,0.0780728,775
46,22,12,19,1,0.222222,0.0779172,606
70,19,19,12,4,0.351852,0.0779172,768
52,20,12,21,1,0.222222,0.0779172,734
56,16,14,19,5,0.259259,0.0779172,676
50,20,12,18,4,0.222222,0.0779172,703
50,22,15,16,1,0.277778,0.0779172,702
58,17,14,19,4,0.259259,0.0779172,679
44,24,10,20,0,0.185185,0.0779172,703
57,21,19,12,2,0.351852,0.077869,693
54,17,13,20,4,0.240741,0.077869,742
44,25,11,18,0,0.203704,0.077869,595
56,15,13,21,5,0.240741,0.077869,691
43,28,14,12,0,0.259259,0.077869,694
42,27,13,14,0,0.240741,0.077869,677
60,19,17,16,2,0.314815,0.077869,680
44,26,12,16,0,0.222222,0.077869,634
51,18,13,19,4,0.240741,0.0802201,745
60,15,15,16,8,0.277778,0.0802201,721
