initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB,initate ACB
66,10,17,17,10,0.314815,0.281318,232
56,19,16,16,3,0.296296,0.278443,196
64,20,16,17,1,0.296296,0.278443,189
59,19,16,17,2,0.296296,0.278443,200
46,21,10,21,2,0.185185,0.278443,196
61,19,19,14,2,0.351852,0.278443,222
47,23,12,19,0,0.222222,0.278443,212
45,22,10,20,2,0.185185,0.278443,204
65,15,18,17,4,0.333333,0.278443,211
40,26,10,18,0,0.185185,0.265666,176
55,18,17,16,3,0.314815,0.265666,214
58,19,17,16,2,0.314815,0.265666,221
49,25,13,16,0,0.240741,0.265666,192
47,21,10,20,3,0.185185,0.265666,212
35,24,5,25,0,0.0925926,0.265666,164
65,16,17,15,6,0.314815,0.265666,220
47,21,12,18,3,0.222222,0.265666,196
59,19,15,17,3,0.277778,0.273712,202
62,20,18,14,2,0.333333,0.273712,213
53,20,15,16,3,0.277778,0.273712,186
48,22,14,17,1,0.259259,0.273712,179
48,21,11,19,3,0.203704,0.273712,190
59,14,12,22,6,0.222222,0.273712,234
59,23,18,12,1,0.333333,0.273712,228
49,19,12,19,4,0.222222,0.273712,180
62,16,16,18,4,0.296296,0.270584,200
56,21,14,16,3,0.259259,0.270584,205
56,16,15,16,7,0.277778,0.270584,189
56,23,14,17,0,0.259259,0.270584,222
52,21,15,17,1,0.277778,0.270584,208
46,24,10,20,0,0.185185,0.270584,181
43,22,10,20,2,0.185185,0.270584,174
49,23,10,21,0,0.185185,0.270584,210
55,20,16,15,3,0.296296,0.273477,186
63,15,13,20,6,0.240741,0.273477,202
50,21,13,17,3,0.240741,0.273477,169
57,17,17,16,4,0.314815,0.273477,194
55,22,15,16,1,0.277778,0.273477,194
56,19,16,18,1,0.296296,0.273477,201
58,17,16,17,4,0.296296,0.273477,219
56,28,19,7,0,0.351852,0.273477,206
58,22,15,17,0,0.277778,0.276406,185
58,17,15,19,3,0.277778,0.276406,218
63,18,17,17,2,0.314815,0.276406,213
48,26,13,15,0,0.240741,0.276406,177
65,17,19,13,5,0.351852,0.276406,197
48,21,12,18,3,0.222222,0.276406,168
59,21,19,12,2,0.351852,0.276406,208
50,19,13,19,3,0.240741,0.276406,171
68,16,20,16,2,0.37037,0.283644,211
59,18,14,17,5,0.259259,0.283644,186
69,12,18,15,9,0.333333,0.283644,231
66,17,21,14,2,0.388889,0.283644,211
45,21,10,20,3,0.185185,0.283644,183
60,17,15,18,4,0.277778,0.283644,202
52,19,15,17,3,0.277778,0.283644,187
64,14,19,16,5,0.351852,0.283644,209
42,24,10,20,0,0.185185,0.268186,163
61,18,19,14,3,0.351852,0.268186,212
47,22,11,21,0,0.203704,0.268186,186
73,14,23,12,5,0.425926,0.268186,237
55,19,13,18,4,0.240741,0.268186,200
49,23,10,21,0,0.185185,0.268186,208
56,23,18,13,0,0.333333,0.268186,223
45,24,13,17,0,0.240741,0.268186,194
59,20,15,16,3,0.277778,0.269287,187
46,20,10,21,3,0.185185,0.269287,205
56,18,17,16,3,0.314815,0.269287,207
51,20,12,19,3,0.222222,0.269287,211
75,16,21,14,3,0.388889,0.269287,261
58,16,17,14,7,0.314815,0.269287,204
45,26,15,13,0,0.277778,0.269287,166
58,19,15,16,4,0.277778,0.269287,213
49,23,16,15,0,0.296296,0.264925,181
55,21,14,17,2,0.259259,0.264925,194
48,22,13,18,1,0.240741,0.264925,176
59,17,16,17,4,0.296296,0.264925,219
43,26,12,16,0,0.222222,0.264925,181
66,9,16,20,9,0.296296,0.264925,221
50,20,13,18,3,0.240741,0.264925,224
60,17,17,16,4,0.314815,0.264925,201
49,21,11,20,2,0.203704,0.272813,203
35,33,12,9,0,0.222222,0.272813,152
46,23,13,18,0,0.240741,0.272813,171
54,24,15,15,0,0.277778,0.272813,198
55,19,15,15,5,0.277778,0.272813,212
59,13,9,26,6,0.166667,0.272813,214
63,16,15,19,4,0.277778,0.272813,193
45,22,10,21,1,0.185185,0.272813,195
52,19,15,17,3,0.277778,0.284195,175
44,25,13,16,0,0.240741,0.284195,212
54,22,17,14,1,0.314815,0.284195,174
49,23,11,20,0,0.203704,0.284195,169
59,18,17,17,2,0.314815,0.284195,194
53,21,15,16,2,0.277778,0.284195,195
52,22,16,15,1,0.296296,0.284195,195
61,15,18,16,5,0.333333,0.284195,228
57,16,13,22,3,0.240741,0.282775,193
51,19,13,19,3,0.240741,0.282775,183
54,23,14,17,0,0.259259,0.282775,199
46,23,12,19,0,0.222222,0.282775,192
69,14,19,18,3,0.351852,0.282775,221
50,20,13,20,1,0.240741,0.282775,209
44,24,13,17,0,0.240741,0.282775,198
59,18,15,19,2,0.277778,0.282775,210
46,23,12,19,0,0.222222,0.270009,168
47,23,12,19,0,0.222222,0.270009,221
76,15,25,9,5,0.462963,0.270009,217
50,20,11,21,2,0.203704,0.270009,186
52,21,14,18,1,0.259259,0.270009,200
29,31,6,17,0,0.111111,0.270009,149
56,19,12,19,4,0.222222,0.270009,211
45,28,11,15,0,0.203704,0.270009,189
50,26,17,11,0,0.314815,0.284875,198
66,15,18,19,2,0.333333,0.284875,216
54,21,15,18,0,0.277778,0.284875,179
43,25,8,21,0,0.148148,0.284875,173
53,23,15,15,1,0.277778,0.284875,187
73,13,22,13,6,0.407407,0.284875,220
65,13,17,18,6,0.314815,0.284875,224
36,24,6,24,0,0.111111,0.284875,173
57,17,15,17,5,0.277778,0.277997,190
58,16,16,20,2,0.296296,0.277997,199
54,21,13,17,3,0.240741,0.277997,185
72,17,22,12,3,0.407407,0.277997,215
61,17,16,18,3,0.296296,0.277997,201
53,20,15,16,3,0.277778,0.277997,167
39,26,8,20,0,0.148148,0.277997,163
49,17,10,21,6,0.185185,0.277997,195
54,15,13,21,5,0.240741,0.287355,182
52,23,13,17,1,0.240741,0.287355,189
45,20,8,23,3,0.148148,0.287355,159
57,21,14,18,1,0.259259,0.287355,183
52,24,16,14,0,0.296296,0.287355,192
62,17,14,18,5,0.259259,0.287355,194
61,15,16,18,5,0.296296,0.287355,209
66,19,21,13,1,0.388889,0.287355,207
57,15,14,19,6,0.259259,0.286996,175
59,21,20,13,0,0.37037,0.286996,208
54,18,12,20,4,0.222222,0.286996,208
53,24,15,15,0,0.277778,0.286996,167
61,13,15,17,9,0.277778,0.286996,193
58,16,15,20,3,0.277778,0.286996,159
63,19,18,14,3,0.333333,0.286996,207
43,23,10,20,1,0.185185,0.286996,163
61,16,16,15,7,0.296296,0.295341,200
56,21,17,14,2,0.314815,0.295341,173
62,17,15,17,5,0.277778,0.295341,223
55,22,16,15,1,0.296296,0.295341,204
55,18,14,18,4,0.259259,0.295341,168
60,21,17,14,2,0.314815,0.295341,198
59,19,18,13,4,0.333333,0.295341,174
55,20,13,18,3,0.240741,0.295341,198
41,28,10,16,0,0.185185,0.283278,150
70,17,21,15,1,0.388889,0.283278,202
44,26,11,17,0,0.203704,0.283278,171
74,12,19,16,7,0.351852,0.283278,231
64,15,18,17,4,0.333333,0.283278,191
58,21,15,16,2,0.277778,0.283278,194
60,17,19,12,6,0.351852,0.283278,216
56,17,16,17,4,0.296296,0.283278,184
50,22,12,19,1,0.222222,0.285179,173
59,20,16,14,4,0.296296,0.285179,191
64,14,17,16,7,0.314815,0.285179,195
60,16,15,17,6,0.277778,0.285179,197
67,16,21,15,2,0.388889,0.285179,254
55,22,17,14,1,0.314815,0.285179,196
47,23,9,21,1,0.166667,0.285179,159
48,19,9,23,3,0.166667,0.285179,201
44,22,9,22,1,0.166667,0.280285,171
54,20,17,16,1,0.314815,0.280285,187
36,27,6,21,0,0.111111,0.280285,163
43,22,9,21,2,0.166667,0.280285,207
50,19,11,21,3,0.203704,0.280285,169
59,15,16,15,8,0.296296,0.280285,205
57,18,14,17,5,0.259259,0.280285,211
55,21,15,17,1,0.277778,0.280285,193
45,20,8,24,2,0.148148,0.289422,186
41,30,11,13,0,0.203704,0.289422,146
47,24,14,16,0,0.259259,0.289422,155
57,19,16,14,5,0.296296,0.289422,190
69,14,18,16,6,0.333333,0.289422,201
62,16,20,14,4,0.37037,0.289422,192
51,17,12,23,2,0.222222,0.289422,177
42,23,10,21,0,0.185185,0.289422,184
52,20,14,19,1,0.259259,0.305157,164
49,21,12,18,3,0.222222,0.305157,200
48,25,14,15,0,0.259259,0.305157,165
47,20,11,20,3,0.203704,0.305157,154
52,22,16,15,1,0.296296,0.305157,179
55,16,13,20,5,0.240741,0.305157,180
53,21,13,20,0,0.240741,0.305157,181
67,13,18,16,7,0.333333,0.305157,218
55,21,15,17,1,0.277778,0.303114,175
48,21,12,20,1,0.222222,0.303114,167
57,19,14,18,3,0.259259,0.303114,187
47,23,13,17,1,0.240741,0.303114,176
64,13,17,18,6,0.314815,0.303114,205
63,18,17,16,3,0.314815,0.303114,193
54,20,14,19,1,0.259259,0.303114,183
63,16,18,16,4,0.333333,0.303114,194
37,27,7,20,0,0.12963,0.293019,149
57,19,16,16,3,0.296296,0.293019,204
61,19,18,15,2,0.333333,0.293019,211
53,20,15,17,2,0.277778,0.293019,168
63,17,17,16,4,0.314815,0.293019,187
30,30,6,18,0,0.111111,0.293019,133
48,23,13,17,1,0.240741,0.293019,194
48,20,11,20,3,0.203704,0.293019,174
64,15,21,12,6,0.388889,0.310994,189
54,20,14,17,3,0.259259,0.310994,203
37,28,9,17,0,0.166667,0.310994,163
44,20,8,22,4,0.148148,0.310994,155
46,19,8,24,3,0.148148,0.310994,175
63,11,17,19,7,0.314815,0.310994,211
66,15,21,14,4,0.388889,0.310994,208
53,25,18,11,0,0.333333,0.310994,155
43,24,12,18,0,0.222222,0.300487,174
48,22,13,18,1,0.240741,0.300487,182
41,24,8,22,0,0.148148,0.300487,171
69,14,17,15,8,0.314815,0.300487,206
58,16,14,19,5,0.259259,0.300487,187
42,28,13,13,0,0.240741,0.300487,151
43,25,11,18,0,0.203704,0.300487,144
53,18,14,20,2,0.259259,0.300487,176
62,18,20,13,3,0.37037,0.314147,164
58,18,17,15,4,0.314815,0.314147,176
58,16,13,17,8,0.240741,0.314147,137
54,25,17,12,0,0.314815,0.314147,166
51,21,14,18,1,0.259259,0.314147,182
50,21,13,18,2,0.240741,0.314147,177
54,19,14,18,3,0.259259,0.314147,192
74,13,21,16,4,0.388889,0.314147,195
56,20,15,18,1,0.277778,0.314439,156
65,17,21,12,4,0.388889,0.314439,196
57,18,17,17,2,0.314815,0.314439,189
52,21,14,16,3,0.259259,0.314439,153
54,20,14,20,0,0.259259,0.314439,177
48,23,12,18,1,0.222222,0.314439,140
59,20,18,14,2,0.333333,0.314439,194
35,28,8,18,0,0.148148,0.314439,143
62,19,18,14,3,0.333333,0.325886,186
51,21,12,19,2,0.222222,0.325886,161
69,17,18,12,7,0.333333,0.325886,208
61,17,19,12,6,0.351852,0.325886,191
53,17,13,21,3,0.240741,0.325886,152
63,15,15,18,6,0.277778,0.325886,184
59,20,16,16,2,0.296296,0.325886,161
57,17,14,22,1,0.259259,0.325886,180
42,26,11,17,0,0.203704,0.306526,134
59,17,17,16,4,0.314815,0.306526,189
45,26,11,17,0,0.203704,0.306526,155
72,12,18,18,6,0.333333,0.306526,215
49,25,15,14,0,0.277778,0.306526,174
54,21,14,17,2,0.259259,0.306526,178
67,15,17,15,7,0.314815,0.306526,204
45,24,12,18,0,0.222222,0.306526,167
62,19,18,14,3,0.333333,0.311253,155
50,21,13,19,1,0.240741,0.311253,177
59,17,14,18,5,0.259259,0.311253,179
51,20,13,17,4,0.240741,0.311253,182
82,10,25,13,6,0.462963,0.311253,239
57,17,12,20,5,0.222222,0.311253,182
40,25,8,21,0,0.148148,0.311253,138
57,17,16,17,4,0.296296,0.311253,178
36,25,5,24,0,0.0925926,0.308646,149
47,22,12,19,1,0.222222,0.308646,173
49,19,11,22,2,0.203704,0.308646,142
76,16,23,12,3,0.425926,0.308646,186
46,22,11,20,1,0.203704,0.308646,148
56,20,15,16,3,0.277778,0.308646,190
68,13,22,13,6,0.407407,0.308646,194
53,19,11,20,4,0.203704,0.308646,176
51,17,12,19,6,0.222222,0.322425,162
44,25,14,15,0,0.259259,0.322425,134
41,23,8,22,1,0.148148,0.322425,139
47,19,9,23,3,0.166667,0.322425,176
49,18,8,23,5,0.148148,0.322425,185
66,19,19,13,3,0.351852,0.322425,179
50,22,14,16,2,0.259259,0.322425,154
44,21,9,21,3,0.166667,0.322425,163
48,24,15,15,0,0.277778,0.338391,145
68,16,23,11,4,0.425926,0.338391,182
49,15,10,21,8,0.185185,0.338391,151
47,21,10,21,2,0.185185,0.338391,134
58,16,14,17,7,0.259259,0.338391,164
54,18,16,16,4,0.296296,0.338391,160
51,20,10,20,4,0.185185,0.338391,161
73,15,24,10,5,0.444444,0.338391,202
45,26,12,16,0,0.222222,0.337402,158
49,22,14,18,0,0.259259,0.337402,147
52,17,13,20,4,0.240741,0.337402,169
45,22,11,20,1,0.203704,0.337402,159
62,18,15,17,4,0.277778,0.337402,187
59,21,19,12,2,0.351852,0.337402,177
54,20,18,14,2,0.333333,0.337402,164
60,17,15,21,1,0.277778,0.337402,178
43,24,9,21,0,0.166667,0.324345,129
62,20,17,14,3,0.314815,0.324345,188
65,14,15,18,7,0.277778,0.324345,196
53,16,13,21,4,0.240741,0.324345,151
55,17,15,18,4,0.277778,0.324345,171
40,27,10,17,0,0.185185,0.324345,115
63,18,18,14,4,0.333333,0.324345,177
47,21,11,19,3,0.203704,0.324345,154
65,15,23,12,4,0.425926,0.347507,177
77,11,24,13,6,0.444444,0.347507,186
48,26,12,16,0,0.222222,0.347507,146
41,25,10,19,0,0.185185,0.347507,133
59,17,14,19,4,0.259259,0.347507,151
59,21,18,14,1,0.333333,0.347507,192
65,12,18,19,5,0.333333,0.347507,194
50,24,14,16,0,0.259259,0.347507,144
48,20,12,21,1,0.222222,0.332938,156
48,21,13,17,3,0.240741,0.332938,164
67,15,22,11,6,0.407407,0.332938,149
60,19,19,13,3,0.351852,0.332938,191
60,18,15,18,3,0.277778,0.332938,168
47,22,11,19,2,0.203704,0.332938,138
33,24,3,27,0,0.0555556,0.332938,126
52,20,11,20,3,0.203704,0.332938,156
58,14,15,18,7,0.277778,0.351002,151
69,16,21,13,4,0.388889,0.351002,161
51,24,13,17,0,0.240741,0.351002,120
52,22,13,19,0,0.240741,0.351002,154
56,21,17,14,2,0.314815,0.351002,164
57,17,18,15,4,0.333333,0.351002,159
62,15,18,16,5,0.333333,0.351002,174
73,14,22,10,8,0.407407,0.351002,179
58,17,16,18,3,0.296296,0.346823,138
60,18,15,17,4,0.277778,0.346823,184
57,21,14,17,2,0.259259,0.346823,172
44,26,9,19,0,0.166667,0.346823,137
57,21,15,15,3,0.277778,0.346823,157
43,25,10,19,0,0.185185,0.346823,122
65,20,16,18,0,0.296296,0.346823,180
49,23,15,16,0,0.277778,0.346823,125
71,11,21,16,6,0.388889,0.363934,172
52,20,13,20,1,0.240741,0.363934,142
72,12,19,16,7,0.351852,0.363934,196
64,14,16,19,5,0.296296,0.363934,179
53,20,14,17,3,0.259259,0.363934,131
57,19,16,15,4,0.296296,0.363934,166
49,20,12,19,3,0.222222,0.363934,145
50,21,11,21,1,0.203704,0.363934,158
49,22,10,20,2,0.185185,0.34039,117
51,22,14,17,1,0.259259,0.34039,173
50,21,12,21,0,0.222222,0.34039,138
66,14,20,17,3,0.37037,0.34039,197
60,20,21,12,1,0.388889,0.34039,160
61,18,15,20,1,0.277778,0.34039,161
68,16,19,16,3,0.351852,0.34039,189
50,21,11,20,2,0.203704,0.34039,149
39,30,12,12,0,0.222222,0.345016,141
60,18,19,16,1,0.351852,0.345016,158
46,26,11,17,0,0.203704,0.345016,161
50,17,12,21,4,0.222222,0.345016,165
79,11,23,15,5,0.425926,0.345016,226
56,19,14,17,4,0.259259,0.345016,162
51,21,15,15,3,0.277778,0.345016,117
60,16,17,16,5,0.314815,0.345016,161
54,17,14,19,4,0.259259,0.34458,125
52,24,15,15,0,0.277778,0.34458,154
35,27,7,20,0,0.12963,0.34458,120
57,16,14,18,6,0.259259,0.34458,174
41,24,9,21,0,0.166667,0.34458,128
65,16,17,18,3,0.314815,0.34458,174
65,14,14,19,7,0.259259,0.34458,181
57,25,21,8,0,0.388889,0.34458,156
56,21,17,14,2,0.314815,0.364964,143
50,21,12,20,1,0.222222,0.364964,119
33,30,9,15,0,0.166667,0.364964,117
59,16,16,16,6,0.296296,0.364964,153
56,20,16,16,2,0.296296,0.364964,162
65,12,16,18,8,0.296296,0.364964,166
49,24,17,13,0,0.314815,0.364964,138
50,20,15,15,4,0.277778,0.364964,142
45,23,9,22,0,0.166667,0.384513,130
53,19,15,19,1,0.277778,0.384513,171
49,23,11,20,0,0.203704,0.384513,130
53,24,16,14,0,0.296296,0.384513,113
55,21,14,17,2,0.259259,0.384513,147
58,17,17,17,3,0.314815,0.384513,144
53,17,10,22,5,0.185185,0.384513,141
70,14,18,17,5,0.333333,0.384513,192
60,16,14,19,5,0.259259,0.378876,142
48,24,11,19,0,0.203704,0.378876,129
55,21,15,17,1,0.277778,0.378876,149
56,22,19,12,1,0.351852,0.378876,139
65,22,19,13,0,0.351852,0.378876,170
49,24,12,18,0,0.222222,0.378876,165
45,23,12,19,0,0.222222,0.378876,150
48,26,12,16,0,0.222222,0.378876,157
32,27,5,22,0,0.0925926,0.362333,108
70,17,20,12,5,0.37037,0.362333,174
67,11,16,18,9,0.296296,0.362333,178
52,21,13,17,3,0.240741,0.362333,130
49,21,13,19,1,0.240741,0.362333,153
34,27,7,20,0,0.12963,0.362333,98
75,14,23,12,5,0.425926,0.362333,163
56,19,16,18,1,0.296296,0.362333,135
70,12,20,16,6,0.37037,0.395544,165
56,21,15,17,1,0.277778,0.395544,173
42,18,6,25,5,0.111111,0.395544,130
46,21,9,23,1,0.166667,0.395544,114
53,18,13,19,4,0.240741,0.395544,132
71,12,22,13,7,0.407407,0.395544,178
69,14,20,14,6,0.37037,0.395544,175
48,16,8,24,6,0.148148,0.395544,128
45,28,15,11,0,0.277778,0.371424,135
51,23,14,16,1,0.259259,0.371424,147
45,25,13,16,0,0.240741,0.371424,138
65,17,21,13,3,0.388889,0.371424,178
62,15,16,19,4,0.296296,0.371424,150
50,23,14,16,1,0.259259,0.371424,119
33,29,7,18,0,0.12963,0.371424,99
49,20,13,18,3,0.240741,0.371424,136
59,19,18,14,3,0.333333,0.40229,133
54,20,13,19,2,0.240741,0.40229,148
37,25,8,21,0,0.148148,0.40229,103
51,20,12,19,3,0.222222,0.40229,135
63,14,19,18,3,0.351852,0.40229,150
61,18,17,15,4,0.314815,0.40229,144
67,17,18,16,3,0.333333,0.40229,158
63,17,15,18,4,0.277778,0.40229,169
46,20,10,23,1,0.185185,0.386431,120
67,17,22,11,4,0.407407,0.386431,167
68,16,22,13,3,0.407407,0.386431,155
46,24,16,14,0,0.296296,0.386431,118
58,16,15,17,6,0.277778,0.386431,142
31,30,6,18,0,0.111111,0.386431,103
75,16,23,11,4,0.425926,0.386431,162
37,28,8,18,0,0.148148,0.386431,109
71,19,22,10,3,0.407407,0.414083,156
54,15,10,22,7,0.185185,0.414083,122
81,10,23,12,9,0.425926,0.414083,180
81,7,24,13,10,0.444444,0.414083,160
44,22,11,19,2,0.203704,0.414083,114
66,18,16,15,5,0.296296,0.414083,151
53,21,15,17,1,0.277778,0.414083,126
54,20,15,17,2,0.277778,0.414083,137
33,27,5,22,0,0.0925926,0.385039,97
56,20,14,17,3,0.259259,0.385039,156
50,21,15,15,3,0.277778,0.385039,117
66,18,23,12,1,0.425926,0.385039,180
64,17,20,13,4,0.37037,0.385039,148
52,24,15,15,0,0.277778,0.385039,141
59,16,16,16,6,0.296296,0.385039,173
51,16,12,21,5,0.222222,0.385039,129
46,21,10,20,3,0.185185,0.392873,129
46,21,11,22,0,0.203704,0.392873,142
49,18,12,20,4,0.222222,0.392873,144
47,25,12,17,0,0.222222,0.392873,144
76,7,24,13,10,0.444444,0.392873,211
64,15,17,17,5,0.314815,0.392873,145
32,28,5,21,0,0.0925926,0.392873,102
59,17,17,15,5,0.314815,0.392873,145
49,21,11,21,1,0.203704,0.384881,106
52,18,14,17,5,0.259259,0.384881,139
47,23,15,15,1,0.277778,0.384881,100
67,20,21,13,0,0.388889,0.384881,156
48,21,10,21,2,0.185185,0.384881,107
67,15,19,17,3,0.351852,0.384881,156
61,15,17,17,5,0.314815,0.384881,162
56,17,16,17,4,0.296296,0.384881,148
49,22,12,20,0,0.222222,0.416638,129
33,29,7,18,0,0.12963,0.416638,99
47,28,16,10,0,0.296296,0.416638,102
63,13,15,16,10,0.277778,0.416638,137
61,18,18,16,2,0.333333,0.416638,146
61,15,19,16,4,0.351852,0.416638,148
44,25,11,18,0,0.203704,0.416638,125
51,21,14,18,1,0.259259,0.416638,127
46,21,8,23,2,0.148148,0.434945,108
67,10,17,18,9,0.314815,0.434945,152
53,22,14,17,1,0.259259,0.434945,110
40,27,10,17,0,0.185185,0.434945,99
54,21,13,17,3,0.240741,0.434945,130
56,19,14,20,1,0.259259,0.434945,127
48,20,10,20,4,0.185185,0.434945,119
78,13,25,12,4,0.462963,0.434945,175
50,21,13,18,2,0.240741,0.43682,123
48,26,14,14,0,0.259259,0.43682,110
51,19,11,19,5,0.203704,0.43682,132
54,19,15,16,4,0.277778,0.43682,127
73,16,20,15,3,0.37037,0.43682,157
70,18,21,11,4,0.388889,0.43682,147
56,21,16,15,2,0.296296,0.43682,131
59,15,18,16,5,0.333333,0.43682,141
37,27,8,19,0,0.148148,0.408839,86
73,15,23,11,5,0.425926,0.408839,162
60,14,15,21,4,0.277778,0.408839,160
45,24,9,21,0,0.166667,0.408839,113
50,24,14,16,0,0.259259,0.408839,134
25,33,3,18,0,0.0555556,0.408839,78
66,14,19,15,6,0.351852,0.408839,151
52,26,17,11,0,0.314815,0.408839,117
65,11,18,19,6,0.333333,0.461383,149
69,16,19,17,2,0.351852,0.461383,156
52,21,16,15,2,0.296296,0.461383,105
36,25,6,23,0,0.111111,0.461383,91
54,21,17,13,3,0.314815,0.461383,113
74,11,19,16,8,0.351852,0.461383,165
69,17,22,11,4,0.407407,0.461383,161
56,16,14,19,5,0.259259,0.461383,104
43,22,9,21,2,0.166667,0.434506,124
65,14,19,17,4,0.351852,0.434506,131
59,20,19,13,2,0.351852,0.434506,122
63,16,19,16,3,0.351852,0.434506,165
61,19,18,16,1,0.333333,0.434506,131
38,24,5,25,0,0.0925926,0.434506,103
34,27,7,20,0,0.12963,0.434506,81
47,22,13,18,1,0.240741,0.434506,118
50,23,11,19,1,0.203704,0.459797,119
71,17,17,17,3,0.314815,0.459797,129
39,25,10,19,0,0.185185,0.459797,82
46,22,11,20,1,0.203704,0.459797,116
65,15,18,17,4,0.333333,0.459797,132
64,18,18,14,4,0.333333,0.459797,129
69,15,22,12,5,0.407407,0.459797,142
66,20,18,15,1,0.333333,0.459797,151
45,21,11,20,2,0.203704,0.445254,97
65,16,19,16,3,0.351852,0.445254,156
77,14,24,14,2,0.444444,0.445254,142
52,22,13,17,2,0.240741,0.445254,104
65,16,20,16,2,0.37037,0.445254,125
40,25,8,21,0,0.148148,0.445254,85
56,18,13,21,2,0.240741,0.445254,151
35,26,6,22,0,0.111111,0.445254,91
81,10,22,13,9,0.407407,0.477585,146
50,18,11,20,5,0.203704,0.477585,100
96,11,28,9,6,0.518519,0.477585,168
71,14,19,16,5,0.351852,0.477585,147
49,21,14,18,1,0.259259,0.477585,95
63,16,18,16,4,0.333333,0.477585,136
52,21,12,18,3,0.222222,0.477585,109
53,19,13,18,4,0.240741,0.477585,120
27,30,3,21,0,0.0555556,0.438691,75
60,19,19,13,3,0.351852,0.438691,139
45,23,9,21,1,0.166667,0.438691,102
69,16,18,14,6,0.333333,0.438691,168
63,21,21,12,0,0.388889,0.438691,135
46,21,10,21,2,0.185185,0.438691,126
74,15,19,16,4,0.351852,0.438691,157
44,24,10,20,0,0.185185,0.438691,108
47,21,12,20,1,0.222222,0.453981,109
64,16,19,14,5,0.351852,0.453981,120
51,18,12,18,6,0.222222,0.453981,124
45,22,12,19,1,0.222222,0.453981,127
93,9,28,11,6,0.518519,0.453981,198
61,19,17,15,3,0.314815,0.453981,128
40,26,10,18,0,0.185185,0.453981,81
60,19,16,15,4,0.296296,0.453981,130
35,25,6,23,0,0.111111,0.447843,85
50,19,14,19,2,0.259259,0.447843,122
41,28,12,14,0,0.222222,0.447843,85
69,16,21,12,5,0.388889,0.447843,143
47,23,13,17,1,0.240741,0.447843,86
63,15,17,17,5,0.314815,0.447843,139
48,23,15,16,0,0.277778,0.447843,145
68,13,20,17,4,0.37037,0.447843,131
58,18,13,19,4,0.240741,0.486482,109
39,22,6,24,2,0.111111,0.486482,81
38,26,7,21,0,0.12963,0.486482,92
62,15,17,19,3,0.314815,0.486482,121
62,16,19,15,4,0.351852,0.486482,130
61,18,15,19,2,0.277778,0.486482,132
39,25,8,21,0,0.148148,0.486482,107
58,20,17,16,1,0.314815,0.486482,109
50,20,13,19,2,0.240741,0.502485,85
73,16,21,15,2,0.388889,0.502485,134
44,23,10,20,1,0.185185,0.502485,93
48,25,13,16,0,0.240741,0.502485,82
58,19,15,17,3,0.277778,0.502485,113
53,22,16,15,1,0.296296,0.502485,107
43,23,10,21,0,0.185185,0.502485,99
73,11,20,18,5,0.37037,0.502485,163
55,23,17,13,1,0.314815,0.517094,105
47,20,9,22,3,0.166667,0.517094,96
62,14,19,16,5,0.351852,0.517094,113
60,18,16,17,3,0.296296,0.517094,111
74,15,19,15,5,0.351852,0.517094,142
66,18,21,12,3,0.388889,0.517094,136
51,21,10,22,1,0.185185,0.517094,116
67,18,23,12,1,0.425926,0.517094,125
32,31,9,14,0,0.166667,0.464501,67
73,17,22,13,2,0.407407,0.464501,151
67,17,18,16,3,0.333333,0.464501,139
36,27,7,20,0,0.12963,0.464501,92
61,16,16,17,5,0.296296,0.464501,118
35,27,6,21,0,0.111111,0.464501,60
66,17,17,17,3,0.314815,0.464501,136
52,25,14,15,0,0.259259,0.464501,106
77,10,23,11,10,0.425926,0.550394,130
82,14,23,13,4,0.425926,0.550394,139
41,22,8,24,0,0.148148,0.550394,90
43,25,13,16,0,0.240741,0.550394,68
52,19,15,16,4,0.277778,0.550394,100
80,6,24,15,9,0.444444,0.550394,149
79,12,18,15,9,0.333333,0.550394,150
42,25,10,19,0,0.185185,0.550394,85
51,20,13,19,2,0.240741,0.511963,103
58,17,15,19,3,0.277778,0.511963,114
59,18,17,17,2,0.314815,0.511963,109
84,11,28,10,5,0.518519,0.511963,149
58,13,14,20,7,0.259259,0.511963,115
35,27,6,21,0,0.111111,0.511963,78
37,27,7,20,0,0.12963,0.511963,61
56,19,17,15,3,0.314815,0.511963,100
66,19,19,15,1,0.351852,0.555363,100
70,13,20,14,7,0.37037,0.555363,112
36,28,7,19,0,0.12963,0.555363,63
53,20,12,19,3,0.222222,0.555363,96
61,18,18,15,3,0.333333,0.555363,115
56,22,13,17,2,0.240741,0.555363,115
71,15,21,13,5,0.388889,0.555363,130
82,11,25,12,6,0.462963,0.555363,136
46,24,11,19,0,0.203704,0.52417,77
66,18,21,12,3,0.388889,0.52417,140
68,17,22,11,4,0.407407,0.52417,128
51,22,14,17,1,0.259259,0.52417,87
52,23,14,17,0,0.259259,0.52417,109
26,32,4,18,0,0.0740741,0.52417,64
75,14,19,14,7,0.351852,0.52417,130
31,29,5,20,0,0.0925926,0.52417,69
68,21,21,10,2,0.388889,0.583342,133
41,29,10,15,0,0.185185,0.583342,80
84,9,27,12,6,0.5,0.583342,159
88,17,29,6,2,0.537037,0.583342,131
40,27,11,16,0,0.203704,0.583342,77
59,17,15,17,5,0.277778,0.583342,120
49,24,12,18,0,0.222222,0.583342,91
54,23,13,17,1,0.240741,0.583342,102
