MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,MTCD_RA_status 
4443,14,380,384,2,392,392,392,1,40,D2D_RA
4444,1,689,689,1,696,696,696,1,1,D2D_RA
4445,12,513,523,2,521,533,533,2,35,D2D_RA
4446,14,522,522,1,530,530,530,1,40,D2D_RA
4447,12,81,81,1,88,88,88,1,35,D2D_RA
4448,3,320,320,1,329,329,329,1,8,D2D_RA
4449,8,516,530,3,528,539,539,2,23,D2D_RA
4450,2,291,291,1,300,300,300,1,6,D2D_RA
4451,11,189,193,2,200,200,200,1,33,D2D_RA
4452,16,429,433,2,443,443,443,1,46,D2D_RA
4453,13,374,378,2,386,386,386,1,37,D2D_RA
4454,4,342,346,2,355,355,355,1,12,D2D_RA
4455,5,66,66,1,72,72,72,1,14,D2D_RA
4456,1,505,523,3,512,532,532,3,2,D2D_RA
4457,10,280,280,1,288,288,288,1,30,D2D_RA
4458,16,400,400,1,409,409,409,1,48,D2D_RA
4459,11,586,586,1,593,593,593,1,31,D2D_RA
4460,2,252,256,2,264,264,264,1,5,D2D_RA
4461,16,657,657,1,664,664,664,1,46,D2D_RA
4462,4,482,496,3,490,504,504,2,11,D2D_RA
4463,16,537,537,1,545,545,545,1,46,D2D_RA
4464,4,483,497,3,491,506,506,2,11,D2D_RA
4465,4,653,657,2,665,665,665,1,11,D2D_RA
4466,2,441,451,2,449,461,461,2,5,D2D_RA
4467,12,369,384,3,378,392,392,2,36,D2D_RA
4468,11,278,291,3,289,298,298,2,32,D2D_RA
4469,16,354,354,1,361,361,361,1,48,D2D_RA
4470,2,347,347,1,355,355,355,1,6,D2D_RA
4471,10,464,464,1,473,473,473,1,29,D2D_RA
4472,15,593,602,2,600,609,609,2,45,D2D_RA
4473,3,560,560,1,568,568,568,1,8,D2D_RA
4474,13,841,841,1,848,848,848,1,37,D2D_RA
4475,10,500,504,2,512,512,512,1,29,D2D_RA
4476,15,489,489,1,496,496,496,1,45,D2D_RA
4477,12,129,129,1,137,137,137,1,34,D2D_RA
4478,3,295,299,2,306,306,306,1,8,D2D_RA
4479,16,445,449,2,457,457,457,1,46,D2D_RA
4480,10,467,467,1,479,479,479,1,28,D2D_RA
4481,3,411,411,1,419,419,419,1,8,D2D_RA
4482,6,334,338,2,346,346,346,1,16,D2D_RA
4483,4,411,411,1,422,422,422,1,10,D2D_RA
4484,4,274,274,1,283,283,283,1,11,D2D_RA
4485,16,287,291,2,300,300,300,1,46,D2D_RA
4486,12,223,227,2,234,234,234,1,35,D2D_RA
4487,16,274,274,1,281,281,281,1,47,D2D_RA
4488,7,265,288,4,272,296,296,3,19,D2D_RA
4489,1,349,353,2,361,361,361,1,3,D2D_RA
4490,1,248,248,1,256,256,256,1,1,D2D_RA
4491,5,744,754,2,752,760,760,2,15,D2D_RA
4492,15,489,489,1,497,497,497,1,43,D2D_RA
4493,8,442,442,1,452,452,452,1,22,D2D_RA
4494,3,64,64,1,72,72,72,1,7,D2D_RA
4495,6,719,723,2,728,728,728,1,18,D2D_RA
4496,13,595,595,1,603,603,603,1,38,D2D_RA
4497,11,423,427,2,435,435,435,1,32,D2D_RA
4498,4,389,393,2,402,402,402,1,11,D2D_RA
4499,11,437,451,3,449,459,459,2,31,D2D_RA
4500,5,496,496,1,505,505,505,1,13,D2D_RA
4501,3,672,682,2,680,689,689,2,8,D2D_RA
4502,11,269,273,2,280,280,280,1,32,D2D_RA
4503,15,128,146,3,136,153,153,3,43,D2D_RA
4504,16,558,562,2,570,570,570,1,47,D2D_RA
4505,14,805,809,2,816,816,816,1,40,D2D_RA
4506,3,376,376,1,385,385,385,1,7,D2D_RA
4507,3,199,203,2,210,210,210,1,7,D2D_RA
4508,11,240,240,1,248,248,248,1,32,D2D_RA
4509,13,562,562,1,570,570,570,1,39,D2D_RA
4510,11,419,419,1,428,428,428,1,31,D2D_RA
4511,9,567,571,2,578,578,578,1,25,D2D_RA
4512,6,450,450,1,457,457,457,1,18,D2D_RA
4513,6,673,673,1,681,681,681,1,18,D2D_RA
4514,4,654,658,2,666,666,666,1,11,D2D_RA
4515,9,231,235,2,242,242,242,1,26,D2D_RA
4516,6,346,346,1,355,355,355,1,16,D2D_RA
4517,2,256,256,1,264,264,264,1,6,D2D_RA
4518,7,289,289,1,296,296,296,1,21,D2D_RA
4519,15,481,481,1,490,490,490,1,43,D2D_RA
4520,3,204,208,2,216,216,216,1,9,D2D_RA
4521,16,450,450,1,458,458,458,1,47,D2D_RA
4522,12,325,339,3,337,346,346,2,36,D2D_RA
4523,11,633,633,1,641,641,641,1,31,D2D_RA
4524,11,609,609,1,616,616,616,1,33,D2D_RA
4525,1,730,730,1,737,737,737,1,2,D2D_RA
4526,4,407,411,2,422,422,422,1,11,D2D_RA
4527,16,325,329,2,337,337,337,1,47,D2D_RA
4528,13,557,594,6,569,602,602,4,39,D2D_RA
4529,10,440,440,1,448,448,448,1,30,D2D_RA
4530,16,622,635,3,633,641,641,2,47,D2D_RA
4531,6,325,344,4,338,352,352,2,16,D2D_RA
4532,14,564,578,3,576,585,585,2,42,D2D_RA
4533,6,556,560,2,568,568,568,1,18,D2D_RA
4534,7,168,178,2,176,184,184,2,21,D2D_RA
4535,9,727,731,2,736,736,736,1,27,D2D_RA
4536,8,415,419,2,427,427,427,1,24,D2D_RA
4537,1,645,649,2,657,657,657,1,2,D2D_RA
4538,4,472,472,1,480,480,480,1,11,D2D_RA
4539,7,401,401,1,410,410,410,1,19,D2D_RA
4540,6,754,754,1,760,760,760,1,17,D2D_RA
4541,14,300,304,2,312,312,312,1,40,D2D_RA
4542,5,611,619,2,617,627,627,2,15,D2D_RA
4543,5,276,280,2,288,288,288,1,13,D2D_RA
4544,9,829,833,2,840,840,840,1,26,D2D_RA
4545,1,243,243,1,252,252,252,1,1,D2D_RA
4546,13,494,512,4,506,520,520,2,37,D2D_RA
4547,11,382,386,2,394,394,394,1,32,D2D_RA
4548,6,134,138,2,144,144,144,1,18,D2D_RA
4549,5,293,297,2,306,306,306,1,13,D2D_RA
4550,3,509,513,2,523,523,523,1,7,D2D_RA
4551,3,371,371,1,381,381,381,1,7,D2D_RA
4552,6,599,603,2,611,611,611,1,17,D2D_RA
4553,8,498,498,1,508,508,508,1,22,D2D_RA
4554,2,269,273,2,281,281,281,1,5,D2D_RA
4555,14,414,418,2,428,428,428,1,40,D2D_RA
4556,4,422,426,2,433,433,433,1,12,D2D_RA
4557,10,550,554,2,563,563,563,1,28,D2D_RA
4558,7,502,520,4,514,528,528,2,20,D2D_RA
4559,15,462,466,2,474,474,474,1,43,D2D_RA
4560,3,422,451,5,435,461,461,3,8,D2D_RA
4561,2,388,402,3,400,411,411,2,4,D2D_RA
4562,6,553,563,2,561,571,571,2,16,D2D_RA
4563,14,322,322,1,332,332,332,1,41,D2D_RA
4564,5,701,705,2,712,712,712,1,13,D2D_RA
4565,9,244,258,3,256,266,266,2,26,D2D_RA
4566,5,271,275,2,282,282,282,1,15,D2D_RA
4567,6,552,552,1,560,560,560,1,17,D2D_RA
4568,5,507,507,1,515,515,515,1,14,D2D_RA
4569,13,422,426,2,434,434,434,1,39,D2D_RA
4570,14,243,243,1,249,249,249,1,41,D2D_RA
4571,8,743,747,2,752,752,752,1,24,D2D_RA
4572,14,156,160,2,168,168,168,1,40,D2D_RA
4573,15,365,369,2,378,378,378,1,44,D2D_RA
4574,1,245,259,3,257,268,268,2,1,D2D_RA
4575,6,668,672,2,680,680,680,1,18,D2D_RA
4576,2,260,264,2,272,272,272,1,4,D2D_RA
4577,5,696,706,2,704,712,712,2,14,D2D_RA
4578,16,586,586,1,592,592,592,1,48,D2D_RA
4579,9,242,256,3,250,265,265,2,25,D2D_RA
4580,4,656,656,1,664,664,664,1,11,D2D_RA
4581,9,697,697,1,704,704,704,1,25,D2D_RA
4582,2,741,745,2,752,752,752,1,6,D2D_RA
4583,11,267,267,1,275,275,275,1,33,D2D_RA
4584,14,304,304,1,312,312,312,1,41,D2D_RA
4585,8,728,738,2,736,744,744,2,22,D2D_RA
4586,1,516,530,3,528,537,537,2,3,D2D_RA
4587,13,321,331,2,329,342,342,2,37,D2D_RA
4588,12,647,659,3,657,666,666,2,34,D2D_RA
4589,3,152,152,1,160,160,160,1,7,D2D_RA
4590,12,534,562,5,546,572,572,3,34,D2D_RA
4591,2,170,170,1,178,178,178,1,6,D2D_RA
4592,15,469,473,2,481,481,481,1,44,D2D_RA
4593,2,217,217,1,224,224,224,1,6,D2D_RA
4594,6,464,474,2,472,482,482,2,17,D2D_RA
4595,2,479,483,2,492,492,492,1,6,D2D_RA
4596,11,50,50,1,56,56,56,1,31,D2D_RA
4597,12,642,642,1,650,650,650,1,34,D2D_RA
4598,5,367,371,2,382,382,382,1,13,D2D_RA
4599,8,343,347,2,355,355,355,1,24,D2D_RA
4600,9,412,426,3,424,433,433,2,27,D2D_RA
4601,1,385,395,2,393,403,403,2,3,D2D_RA
4602,3,241,241,1,249,249,249,1,7,D2D_RA
4603,5,334,338,2,346,346,346,1,14,D2D_RA
4604,6,670,674,2,682,682,682,1,17,D2D_RA
4605,16,432,432,1,440,440,440,1,48,D2D_RA
4606,16,633,642,2,640,648,648,2,47,D2D_RA
4607,11,361,361,1,369,369,369,1,31,D2D_RA
4608,1,718,730,3,728,737,737,2,3,D2D_RA
4609,1,372,376,2,384,384,384,1,2,D2D_RA
4610,14,161,161,1,169,169,169,1,41,D2D_RA
4611,3,525,529,2,537,537,537,1,7,D2D_RA
4612,1,106,106,1,112,112,112,1,1,D2D_RA
4613,12,288,307,3,296,315,315,3,34,D2D_RA
4614,3,207,211,2,219,219,219,1,7,D2D_RA
4615,7,256,256,1,264,264,264,1,19,D2D_RA
4616,13,631,635,2,641,641,641,1,38,D2D_RA
4617,16,304,314,2,312,323,323,2,46,D2D_RA
4618,11,193,193,1,201,201,201,1,31,D2D_RA
4619,8,305,315,2,313,324,324,2,24,D2D_RA
4620,2,524,538,3,536,545,545,2,6,D2D_RA
4621,13,418,442,4,426,451,451,3,39,D2D_RA
4622,4,317,321,2,328,328,328,1,12,D2D_RA
4623,9,439,466,5,450,475,475,3,25,D2D_RA
4624,1,193,193,1,201,201,201,1,1,D2D_RA
4625,10,150,154,2,160,160,160,1,30,D2D_RA
4626,16,331,331,1,340,340,340,1,48,D2D_RA
4627,2,622,626,2,633,633,633,1,5,D2D_RA
4628,15,345,370,4,353,380,380,3,45,D2D_RA
4629,16,237,251,3,249,258,258,2,47,D2D_RA
4630,7,652,656,2,664,664,664,1,20,D2D_RA
4631,15,222,235,3,233,242,242,2,44,D2D_RA
4632,3,468,482,3,480,491,491,2,7,D2D_RA
4633,13,529,539,2,537,547,547,2,39,D2D_RA
4634,2,253,257,2,266,266,266,1,4,D2D_RA
4635,14,562,562,1,570,570,570,1,40,D2D_RA
4636,11,423,427,2,435,435,435,1,33,D2D_RA
4637,2,446,450,2,460,460,460,1,5,D2D_RA
4638,1,610,610,1,619,619,619,1,1,D2D_RA
4639,4,504,504,1,512,512,512,1,11,D2D_RA
4640,7,452,467,3,465,474,474,2,21,D2D_RA
4641,5,304,304,1,312,312,312,1,13,D2D_RA
4642,5,481,481,1,489,489,489,1,13,D2D_RA
4643,9,666,666,1,673,673,673,1,26,D2D_RA
4644,12,134,138,2,145,145,145,1,35,D2D_RA
4645,16,505,515,2,513,523,523,2,46,D2D_RA
4646,7,493,497,2,507,507,507,1,19,D2D_RA
4647,7,41,41,1,48,48,48,1,19,D2D_RA
4648,2,438,442,2,450,450,450,1,4,D2D_RA
4649,16,676,680,2,688,688,688,1,47,D2D_RA
4650,15,293,312,4,306,320,320,2,44,D2D_RA
4651,15,632,675,6,640,681,681,6,45,D2D_RA
4652,7,270,274,2,282,282,282,1,20,D2D_RA
4653,7,269,273,2,280,280,280,1,21,D2D_RA
4654,14,426,440,3,434,449,449,2,41,D2D_RA
4655,5,311,315,2,323,323,323,1,14,D2D_RA
4656,10,438,442,2,454,454,454,1,28,D2D_RA
4657,10,237,251,3,249,258,258,2,29,D2D_RA
4658,5,368,379,2,377,387,387,2,14,D2D_RA
4659,15,198,202,2,208,208,208,1,44,D2D_RA
4660,1,595,595,1,602,602,602,1,2,D2D_RA
4661,4,545,554,2,552,563,563,2,10,D2D_RA
4662,11,402,402,1,411,411,411,1,33,D2D_RA
4663,9,115,115,1,121,121,121,1,26,D2D_RA
4664,3,260,264,2,272,272,272,1,9,D2D_RA
4665,1,687,691,2,697,697,697,1,2,D2D_RA
4666,11,320,320,1,328,328,328,1,32,D2D_RA
4667,4,83,83,1,89,89,89,1,10,D2D_RA
4668,14,344,354,2,352,363,363,2,41,D2D_RA
4669,4,619,619,1,625,625,625,1,11,D2D_RA
4670,4,406,410,2,420,420,420,1,10,D2D_RA
4671,2,324,338,3,336,346,346,2,4,D2D_RA
4672,3,615,619,2,629,629,629,1,9,D2D_RA
4673,1,530,530,1,538,538,538,1,1,D2D_RA
4674,7,267,267,1,275,275,275,1,19,D2D_RA
4675,11,197,201,2,209,209,209,1,32,D2D_RA
4676,5,154,154,1,161,161,161,1,14,D2D_RA
4677,4,282,291,2,289,298,298,2,10,D2D_RA
4678,12,459,459,1,469,469,469,1,36,D2D_RA
4679,12,601,611,2,609,617,617,2,36,D2D_RA
4680,14,529,529,1,538,538,538,1,40,D2D_RA
4681,8,524,528,2,536,536,536,1,24,D2D_RA
4682,14,410,410,1,418,418,418,1,42,D2D_RA
4683,3,165,169,2,177,177,177,1,7,D2D_RA
4684,9,217,217,1,224,224,224,1,26,D2D_RA
4685,1,586,586,1,594,594,594,1,1,D2D_RA
4686,10,122,138,3,128,144,144,3,28,D2D_RA
4687,4,175,179,2,186,186,186,1,10,D2D_RA
4688,9,774,778,2,784,784,784,1,27,D2D_RA
4689,3,635,635,1,642,642,642,1,9,D2D_RA
4690,4,564,568,2,576,576,576,1,12,D2D_RA
4691,7,732,736,2,744,744,744,1,19,D2D_RA
4692,1,569,569,1,577,577,577,1,1,D2D_RA
4693,8,656,666,2,664,673,673,2,23,D2D_RA
4694,2,365,379,3,377,386,386,2,6,D2D_RA
4695,8,389,393,2,400,400,400,1,24,D2D_RA
4696,10,694,698,2,705,705,705,1,30,D2D_RA
4697,14,216,226,2,224,233,233,2,40,D2D_RA
4698,15,197,201,2,208,208,208,1,43,D2D_RA
4699,5,312,322,2,320,331,331,2,15,D2D_RA
4700,16,373,387,3,385,396,396,2,47,D2D_RA
4701,6,315,315,1,323,323,323,1,17,D2D_RA
4702,9,500,504,2,512,512,512,1,27,D2D_RA
4703,4,335,339,2,348,348,348,1,11,D2D_RA
4704,5,183,195,3,193,201,201,2,15,D2D_RA
4705,6,389,393,2,401,401,401,1,18,D2D_RA
4706,3,824,824,1,832,832,832,1,7,D2D_RA
4707,10,227,227,1,235,235,235,1,29,D2D_RA
4708,12,510,529,4,523,538,538,2,35,D2D_RA
4709,8,377,377,1,385,385,385,1,24,D2D_RA
4710,4,388,392,2,400,400,400,1,11,D2D_RA
4711,5,323,323,1,333,333,333,1,13,D2D_RA
4712,15,327,331,2,340,340,340,1,45,D2D_RA
4713,9,732,736,2,744,744,744,1,25,D2D_RA
4714,6,479,483,2,491,491,491,1,16,D2D_RA
4715,3,339,339,1,348,348,348,1,9,D2D_RA
4716,10,520,520,1,528,528,528,1,29,D2D_RA
4717,11,383,387,2,395,395,395,1,33,D2D_RA
4718,9,804,808,2,816,816,816,1,25,D2D_RA
4719,8,270,288,4,282,296,296,2,23,D2D_RA
4720,14,746,746,1,753,753,753,1,40,D2D_RA
4721,4,229,233,2,241,241,241,1,11,D2D_RA
4722,13,669,682,3,680,688,688,2,39,D2D_RA
4723,12,427,427,1,435,435,435,1,34,D2D_RA
4724,15,193,193,1,200,200,200,1,45,D2D_RA
4725,12,352,376,4,360,384,384,3,35,D2D_RA
4726,11,384,384,1,392,392,392,1,31,D2D_RA
4727,11,306,344,6,314,352,352,4,33,D2D_RA
4728,6,821,825,2,832,832,832,1,16,D2D_RA
4729,3,644,658,3,656,666,666,2,8,D2D_RA
4730,13,501,505,2,513,513,513,1,38,D2D_RA
4731,3,318,322,2,332,332,332,1,8,D2D_RA
4732,16,250,259,2,257,267,267,2,47,D2D_RA
4733,8,293,297,2,306,306,306,1,23,D2D_RA
4734,1,580,584,2,593,593,593,1,1,D2D_RA
4735,10,302,306,2,314,314,314,1,29,D2D_RA
4736,13,180,184,2,192,192,192,1,38,D2D_RA
4737,3,478,507,5,491,516,516,3,7,D2D_RA
4738,10,526,530,2,538,538,538,1,29,D2D_RA
4739,5,355,355,1,366,366,366,1,14,D2D_RA
4740,2,111,115,2,121,121,121,1,5,D2D_RA
4741,12,282,282,1,288,288,288,1,36,D2D_RA
4742,14,280,290,2,288,297,297,2,41,D2D_RA
4743,2,466,466,1,474,474,474,1,5,D2D_RA
4744,7,556,570,3,568,577,577,2,21,D2D_RA
4745,2,411,411,1,421,421,421,1,4,D2D_RA
4746,9,864,864,1,872,872,872,1,26,D2D_RA
4747,15,492,496,2,504,504,504,1,44,D2D_RA
4748,10,499,499,1,507,507,507,1,28,D2D_RA
4749,6,517,531,3,529,540,540,2,17,D2D_RA
4750,9,113,113,1,120,120,120,1,25,D2D_RA
4751,16,398,402,2,413,413,413,1,47,D2D_RA
4752,10,441,441,1,452,452,452,1,30,D2D_RA
4753,13,374,378,2,386,386,386,1,38,D2D_RA
4754,1,552,562,2,560,569,569,2,3,D2D_RA
4755,14,359,363,2,372,372,372,1,42,D2D_RA
4756,12,216,216,1,224,224,224,1,34,D2D_RA
4757,1,371,371,1,378,378,378,1,2,D2D_RA
4758,6,616,635,3,624,641,641,3,17,D2D_RA
4759,2,703,707,2,713,713,713,1,5,D2D_RA
4760,10,153,153,1,160,160,160,1,28,D2D_RA
4761,16,298,298,1,306,306,306,1,46,D2D_RA
4762,5,452,456,2,464,464,464,1,14,D2D_RA
4763,14,306,306,1,314,314,314,1,41,D2D_RA
4764,15,488,498,2,496,508,508,2,43,D2D_RA
4765,11,470,488,4,482,496,496,2,32,D2D_RA
4766,10,565,569,2,577,577,577,1,30,D2D_RA
4767,4,234,248,3,242,256,256,2,10,D2D_RA
4768,12,222,235,3,233,241,241,2,36,D2D_RA
4769,8,725,729,2,736,736,736,1,24,D2D_RA
4770,10,444,448,2,456,456,456,1,28,D2D_RA
4771,13,485,489,2,498,498,498,1,38,D2D_RA
4772,6,523,523,1,531,531,531,1,18,D2D_RA
4773,1,251,251,1,259,259,259,1,1,D2D_RA
4774,11,403,403,1,412,412,412,1,33,D2D_RA
4775,3,352,362,2,360,371,371,2,7,D2D_RA
4776,5,775,779,2,784,784,784,1,14,D2D_RA
4777,3,468,472,2,481,481,481,1,7,D2D_RA
4778,6,395,395,1,404,404,404,1,16,D2D_RA
4779,7,404,419,3,417,428,428,2,19,D2D_RA
4780,7,293,297,2,305,305,305,1,20,D2D_RA
4781,16,539,539,1,547,547,547,1,46,D2D_RA
4782,12,315,315,1,324,324,324,1,35,D2D_RA
4783,13,206,210,2,217,217,217,1,38,D2D_RA
4784,11,305,305,1,314,314,314,1,32,D2D_RA
4785,14,472,472,1,481,481,481,1,40,D2D_RA
4786,14,561,561,1,568,568,568,1,42,D2D_RA
4787,11,484,488,2,496,496,496,1,33,D2D_RA
4788,7,538,562,4,546,570,570,3,21,D2D_RA
4789,6,555,555,1,564,564,564,1,17,D2D_RA
4790,4,379,379,1,387,387,387,1,12,D2D_RA
4791,14,342,346,2,352,352,352,1,42,D2D_RA
4792,3,315,315,1,323,323,323,1,7,D2D_RA
4793,5,593,593,1,600,600,600,1,14,D2D_RA
4794,7,655,659,2,666,666,666,1,21,D2D_RA
4795,4,699,699,1,705,705,705,1,10,D2D_RA
4796,11,312,312,1,320,320,320,1,33,D2D_RA
4797,14,540,544,2,552,552,552,1,41,D2D_RA
4798,6,780,784,2,792,792,792,1,16,D2D_RA
4799,3,428,432,2,440,440,440,1,9,D2D_RA
4800,1,136,136,1,144,144,144,1,2,D2D_RA
4801,6,482,482,1,489,489,489,1,18,D2D_RA
4802,5,280,280,1,288,288,288,1,14,D2D_RA
4803,16,309,323,3,321,331,331,2,46,D2D_RA
4804,8,600,600,1,608,608,608,1,22,D2D_RA
4805,6,298,322,4,306,330,330,3,17,D2D_RA
4806,9,254,282,5,266,290,290,3,27,D2D_RA
4807,9,554,554,1,561,561,561,1,27,D2D_RA
4808,10,368,378,2,376,387,387,2,30,D2D_RA
4809,13,212,226,3,224,234,234,2,38,D2D_RA
4810,14,320,320,1,328,328,328,1,42,D2D_RA
4811,12,565,579,3,577,587,587,2,34,D2D_RA
4812,3,264,264,1,273,273,273,1,7,D2D_RA
4813,11,248,258,2,256,264,264,2,33,D2D_RA
4814,1,378,378,1,386,386,386,1,1,D2D_RA
4815,13,723,746,4,728,752,752,4,37,D2D_RA
4816,3,258,258,1,266,266,266,1,8,D2D_RA
4817,7,252,256,2,264,264,264,1,20,D2D_RA
4818,6,665,674,2,672,682,682,2,18,D2D_RA
4819,5,641,641,1,650,650,650,1,13,D2D_RA
4820,16,306,306,1,313,313,313,1,48,D2D_RA
4821,11,514,514,1,521,521,521,1,33,D2D_RA
4822,3,373,387,3,385,398,398,2,7,D2D_RA
4823,13,656,656,1,664,664,664,1,37,D2D_RA
4824,2,354,368,3,362,376,376,2,6,D2D_RA
4825,3,481,481,1,489,489,489,1,9,D2D_RA
4826,3,278,282,2,290,290,290,1,9,D2D_RA
4827,7,420,434,3,432,443,443,2,19,D2D_RA
4828,6,193,193,1,200,200,200,1,17,D2D_RA
4829,1,426,426,1,434,434,434,1,3,D2D_RA
4830,5,328,328,1,337,337,337,1,13,D2D_RA
4831,5,371,371,1,382,382,382,1,14,D2D_RA
4832,12,201,219,3,208,227,227,3,34,D2D_RA
4833,11,337,337,1,345,345,345,1,32,D2D_RA
4834,10,703,707,2,713,713,713,1,30,D2D_RA
4835,16,233,242,2,240,251,251,2,46,D2D_RA
4836,8,886,890,2,896,896,896,1,22,D2D_RA
4837,11,763,770,2,768,777,777,2,32,D2D_RA
4838,10,647,651,2,658,658,658,1,28,D2D_RA
4839,3,391,395,2,403,403,403,1,9,D2D_RA
4840,4,694,714,4,704,721,721,3,11,D2D_RA
4841,15,349,353,2,360,360,360,1,45,D2D_RA
4842,16,358,371,3,369,380,380,2,48,D2D_RA
4843,13,125,129,2,136,136,136,1,37,D2D_RA
4844,13,547,547,1,554,554,554,1,38,D2D_RA
4845,7,225,225,1,232,232,232,1,21,D2D_RA
4846,9,444,458,3,456,466,466,2,27,D2D_RA
4847,2,300,304,2,312,312,312,1,5,D2D_RA
4848,2,615,619,2,626,626,626,1,5,D2D_RA
4849,9,162,162,1,169,169,169,1,25,D2D_RA
4850,9,477,506,5,490,515,515,3,27,D2D_RA
4851,11,272,272,1,280,280,280,1,31,D2D_RA
4852,8,474,474,1,483,483,483,1,23,D2D_RA
4853,16,710,722,3,720,728,728,2,47,D2D_RA
4854,5,457,457,1,466,466,466,1,13,D2D_RA
4855,1,420,424,2,432,432,432,1,3,D2D_RA
4856,8,402,402,1,410,410,410,1,24,D2D_RA
4857,8,292,307,3,305,316,316,2,22,D2D_RA
4858,10,483,483,1,493,493,493,1,28,D2D_RA
4859,6,519,523,2,532,532,532,1,16,D2D_RA
4860,15,450,450,1,460,460,460,1,45,D2D_RA
4861,4,332,346,3,344,356,356,2,10,D2D_RA
4862,5,244,248,2,256,256,256,1,13,D2D_RA
4863,12,338,338,1,345,345,345,1,35,D2D_RA
4864,13,213,217,2,225,225,225,1,37,D2D_RA
4865,9,297,297,1,305,305,305,1,26,D2D_RA
4866,9,366,385,4,379,392,392,2,27,D2D_RA
4867,12,464,464,1,472,472,472,1,34,D2D_RA
4868,7,344,344,1,353,353,353,1,19,D2D_RA
4869,1,335,339,2,348,348,348,1,3,D2D_RA
4870,13,465,465,1,473,473,473,1,39,D2D_RA
4871,1,456,456,1,464,464,464,1,1,D2D_RA
4872,5,54,58,2,65,65,65,1,13,D2D_RA
4873,9,218,227,2,225,234,234,2,27,D2D_RA
4874,11,72,72,1,80,80,80,1,31,D2D_RA
4875,10,276,280,2,289,289,289,1,28,D2D_RA
4876,5,482,496,3,490,505,505,2,14,D2D_RA
4877,2,298,298,1,307,307,307,1,6,D2D_RA
4878,2,341,384,7,352,392,392,4,4,D2D_RA
4879,12,599,626,5,610,633,633,3,36,D2D_RA
4880,6,318,336,4,330,344,344,2,17,D2D_RA
4881,3,521,521,1,529,529,529,1,7,D2D_RA
4882,5,628,642,3,640,650,650,2,14,D2D_RA
4883,13,281,291,2,289,300,300,2,37,D2D_RA
4884,14,206,219,3,217,227,227,2,41,D2D_RA
4885,6,565,569,2,577,577,577,1,17,D2D_RA
4886,10,267,267,1,274,274,274,1,30,D2D_RA
4887,9,455,459,2,467,467,467,1,27,D2D_RA
4888,4,297,297,1,305,305,305,1,12,D2D_RA
4889,7,546,546,1,554,554,554,1,19,D2D_RA
4890,11,522,536,3,530,545,545,2,31,D2D_RA
4891,1,542,546,2,553,553,553,1,3,D2D_RA
4892,6,505,520,3,514,528,528,2,16,D2D_RA
4893,8,128,128,1,136,136,136,1,22,D2D_RA
4894,8,383,387,2,395,395,395,1,22,D2D_RA
4895,8,345,354,2,352,362,362,2,24,D2D_RA
4896,5,365,395,5,379,403,403,3,14,D2D_RA
4897,15,187,187,1,194,194,194,1,43,D2D_RA
4898,3,577,577,1,584,584,584,1,7,D2D_RA
4899,4,397,411,3,409,422,422,2,12,D2D_RA
4900,4,403,450,7,410,459,459,5,10,D2D_RA
4901,6,598,626,5,610,633,633,3,17,D2D_RA
4902,3,601,601,1,608,608,608,1,8,D2D_RA
4903,3,592,592,1,601,601,601,1,7,D2D_RA
4904,12,445,459,3,457,470,470,2,34,D2D_RA
4905,11,547,547,1,555,555,555,1,31,D2D_RA
4906,2,130,130,1,137,137,137,1,4,D2D_RA
4907,3,580,594,3,592,603,603,2,9,D2D_RA
4908,11,180,194,3,192,202,202,2,31,D2D_RA
4909,14,499,499,1,508,508,508,1,41,D2D_RA
4910,14,685,689,2,696,696,696,1,42,D2D_RA
4911,9,685,706,4,696,712,712,3,26,D2D_RA
4912,1,181,185,2,192,192,192,1,3,D2D_RA
4913,6,112,112,1,120,120,120,1,16,D2D_RA
4914,12,193,202,2,200,209,209,2,35,D2D_RA
4915,11,100,104,2,112,112,112,1,31,D2D_RA
4916,2,484,488,2,496,496,496,1,5,D2D_RA
4917,11,698,698,1,704,704,704,1,33,D2D_RA
4918,16,144,162,3,152,169,169,3,47,D2D_RA
4919,6,94,98,2,104,104,104,1,17,D2D_RA
4920,6,674,674,1,683,683,683,1,16,D2D_RA
4921,13,512,512,1,520,520,520,1,38,D2D_RA
4922,7,426,426,1,434,434,434,1,21,D2D_RA
4923,9,344,344,1,353,353,353,1,25,D2D_RA
4924,12,666,666,1,672,672,672,1,36,D2D_RA
4925,12,121,121,1,128,128,128,1,34,D2D_RA
4926,13,413,427,3,425,437,437,2,37,D2D_RA
4927,7,767,786,4,776,792,792,3,19,D2D_RA
4928,2,526,545,4,539,552,552,2,6,D2D_RA
4929,14,99,99,1,105,105,105,1,42,D2D_RA
4930,7,615,627,3,625,634,634,2,19,D2D_RA
4931,9,179,179,1,185,185,185,1,25,D2D_RA
4932,15,408,408,1,417,417,417,1,43,D2D_RA
4933,12,400,434,5,408,446,446,4,34,D2D_RA
4934,10,469,499,5,482,507,507,3,29,D2D_RA
4935,10,329,338,2,336,345,345,2,28,D2D_RA
4936,10,809,809,1,816,816,816,1,28,D2D_RA
4937,5,105,105,1,112,112,112,1,14,D2D_RA
4938,2,570,570,1,577,577,577,1,5,D2D_RA
