MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
4325,43,627,627,1,638,638,638,1,43,0,Success,1
4326,47,665,665,1,679,679,679,1,47,0,Success,0
4327,47,308,312,2,327,327,327,1,47,0,Success,0
4328,47,43,43,1,55,55,55,1,47,0,Success,0
4329,37,544,544,1,559,559,559,1,37,0,Success,0
4330,38,628,632,2,647,647,647,1,38,0,Success,0
4331,21,524,528,2,536,536,536,1,21,0,Success,0
4332,33,422,426,2,438,438,438,1,33,0,Success,1
4333,34,533,537,2,549,549,549,1,34,0,Success,2
4334,31,650,650,1,662,662,662,1,31,0,Success,1
4335,8,404,408,2,416,416,416,1,8,0,Success,0
4336,21,390,394,2,402,402,402,1,21,0,Success,2
4337,7,91,91,1,97,97,97,1,7,0,Success,1
4338,41,373,377,2,391,391,391,1,41,0,Success,0
4339,22,476,480,2,488,488,488,1,22,0,Success,0
4340,42,256,256,1,271,271,271,1,42,0,Success,0
4341,47,372,376,2,389,389,389,1,47,0,Success,2
4342,45,634,634,1,647,647,647,1,45,0,Success,0
4343,46,678,682,2,693,693,693,1,46,0,Success,2
4344,23,420,424,2,434,434,434,1,23,0,Success,2
4345,15,639,643,2,649,649,649,1,15,0,Success,1
4346,49,698,698,1,709,709,709,1,49,0,Success,2
4347,31,75,75,1,87,87,87,1,31,0,Success,0
4348,28,265,265,1,279,279,279,1,28,0,Success,0
4349,6,329,329,1,340,340,340,1,6,0,Success,4
4350,9,447,451,2,457,457,457,1,9,0,Success,1
4351,27,504,504,1,517,517,517,1,27,0,Success,2
4352,39,423,427,2,435,435,435,1,39,0,Success,4
4353,31,726,730,2,743,743,743,1,31,0,Success,0
4354,7,569,569,1,578,578,578,1,7,0,Success,2
4355,41,221,225,2,238,238,238,1,41,0,Success,1
4356,8,216,216,1,224,224,224,1,8,0,Success,0
4357,24,649,649,1,656,656,656,1,24,0,Success,0
4358,14,291,291,1,299,299,299,1,14,0,Success,3
4359,50,233,233,1,244,244,244,1,50,0,Success,3
4360,41,313,313,1,326,326,326,1,41,0,Success,1
4361,44,405,409,2,422,422,422,1,44,0,Success,1
4362,2,249,249,1,257,257,257,1,2,0,Success,1
4363,49,500,504,2,519,519,519,1,49,0,Success,0
4364,49,587,587,1,598,598,598,1,49,0,Success,1
4365,7,607,611,2,617,617,617,1,7,0,Success,1
4366,10,721,721,1,729,729,729,1,10,0,Success,1
4367,41,530,530,1,541,541,541,1,41,0,Success,2
4368,6,410,410,1,417,417,417,1,6,0,Success,1
4369,23,330,330,1,337,337,337,1,23,0,Success,1
4370,7,700,704,2,713,713,713,1,7,0,Success,1
4371,6,477,481,2,488,488,488,1,6,0,Success,0
4372,41,542,546,2,559,559,559,1,41,0,Success,0
4373,15,193,193,1,201,201,201,1,15,0,Success,1
4374,15,520,520,1,528,528,528,1,15,0,Success,0
4375,50,623,627,2,637,637,637,1,50,0,Success,2
4376,32,788,792,2,806,806,806,1,32,0,Success,1
4377,15,575,579,2,585,585,585,1,15,0,Success,1
4378,22,331,331,1,339,339,339,1,22,0,Success,3
4379,16,616,616,1,624,624,624,1,16,0,Success,0
4380,28,432,432,1,447,447,447,1,28,0,Success,0
4381,48,342,346,2,358,358,358,1,48,0,Success,1
4382,49,665,665,1,679,679,679,1,49,0,Success,0
4383,28,862,866,2,879,879,879,1,28,0,Success,0
4384,20,407,411,2,419,419,419,1,20,1,Success,7
4385,16,684,688,2,696,696,696,1,16,0,Success,0
4386,44,760,760,1,773,773,773,1,44,0,Success,2
4387,35,243,243,1,254,254,254,1,35,0,Success,1
4388,45,436,440,2,455,455,455,1,45,0,Success,0
4389,5,237,241,2,250,250,250,1,5,0,Success,2
4390,6,657,657,1,665,665,665,1,6,0,Success,1
4391,36,744,744,1,759,759,759,1,36,0,Success,0
4392,20,202,202,1,210,210,210,1,20,0,Success,2
4393,12,403,403,1,409,409,409,1,12,0,Success,1
4394,28,900,904,2,919,919,919,1,28,0,Success,0
4395,50,187,187,1,196,196,196,1,50,0,Success,3
4396,42,464,464,1,478,478,478,1,42,0,Success,1
4397,49,583,587,2,597,597,597,1,49,0,Success,2
4398,2,447,451,2,456,456,456,1,2,0,Success,0
4399,23,84,88,2,96,96,96,1,23,0,Success,0
4400,50,319,323,2,331,331,331,1,50,0,Success,4
4401,13,420,424,2,432,432,432,1,13,0,Success,0
4402,24,268,272,2,280,280,280,1,24,0,Success,0
4403,6,291,291,1,297,297,297,1,6,0,Success,1
4404,24,637,641,2,648,648,648,1,24,0,Success,0
4405,43,494,498,2,508,508,508,1,43,0,Success,3
4406,29,201,201,1,215,215,215,1,29,0,Success,0
4407,30,450,450,1,462,462,462,1,30,0,Success,1
4408,17,500,504,2,512,512,512,1,17,0,Success,0
4409,45,485,489,2,502,502,502,1,45,0,Success,1
4410,13,357,361,2,369,369,369,1,13,0,Success,1
4411,14,345,345,1,352,352,352,1,14,0,Success,0
4412,48,648,648,1,663,663,663,1,48,0,Success,0
4413,39,267,267,1,273,273,273,1,39,0,Success,6
4414,15,761,761,1,768,768,768,1,15,0,Success,0
4415,21,409,409,1,417,417,417,1,21,0,Success,1
4416,24,163,163,1,170,170,170,1,24,0,Success,2
4417,44,623,627,2,638,638,638,1,44,0,Success,1
4418,38,563,563,1,572,572,572,1,38,0,Success,3
4419,16,615,619,2,626,626,626,1,16,0,Success,2
4420,1,458,458,1,468,468,468,1,1,0,Success,4
4421,25,554,554,1,562,562,562,1,25,0,Success,2
4422,23,608,608,1,617,617,617,1,23,0,Success,1
4423,35,124,128,2,143,143,143,1,35,0,Success,0
4424,7,573,577,2,585,585,585,1,7,0,Success,1
4425,9,118,122,2,128,128,128,1,9,0,Success,0
4426,14,529,529,1,537,537,537,1,14,0,Success,1
4427,48,243,243,1,254,254,254,1,48,0,Success,1
4428,13,460,464,2,474,474,474,1,13,0,Success,2
4429,47,514,514,1,525,525,525,1,47,0,Success,2
4430,15,557,561,2,570,570,570,1,15,0,Success,2
4431,12,403,403,1,410,410,410,1,12,0,Success,2
4432,48,608,608,1,622,622,622,1,48,0,Success,1
4433,40,745,745,1,759,759,759,1,40,0,Success,0
4434,48,304,304,1,318,318,318,1,48,0,Success,1
4435,27,462,466,2,477,477,477,1,27,0,Success,2
4436,20,456,456,1,464,464,464,1,20,0,Success,0
4437,4,351,355,2,361,361,361,1,4,0,Success,1
4438,43,400,400,1,414,414,414,1,43,0,Success,1
4439,39,250,250,1,263,263,263,1,39,0,Success,0
4440,31,356,360,2,374,374,374,1,31,0,Success,1
4441,20,235,235,1,242,242,242,1,20,0,Success,2
4442,31,185,185,1,198,198,198,1,31,0,Success,1
4443,26,561,561,1,574,574,574,1,26,0,Success,1
4444,35,560,560,1,574,574,574,1,35,0,Success,1
4445,2,504,504,1,513,513,513,1,2,0,Success,1
4446,12,524,528,2,537,537,537,1,12,0,Success,1
4447,49,433,433,1,445,445,445,1,49,0,Success,2
4448,7,288,288,1,296,296,296,1,7,0,Success,0
4449,26,206,210,2,221,221,221,1,26,0,Success,2
4450,14,356,360,2,368,368,368,1,14,0,Success,0
4451,32,616,616,1,631,631,631,1,32,0,Success,0
4452,7,423,427,2,436,436,436,1,7,0,Success,4
4453,43,258,258,1,269,269,269,1,43,0,Success,2
4454,2,605,609,2,616,616,616,1,2,0,Success,0
4455,21,333,337,2,345,345,345,1,21,0,Success,1
4456,1,507,507,1,515,515,515,1,1,0,Success,3
4457,18,351,355,2,362,362,362,1,18,0,Success,2
4458,47,709,713,2,725,725,725,1,47,0,Success,2
4459,47,275,275,1,283,283,283,1,47,0,Success,4
4460,30,141,145,2,159,159,159,1,30,0,Success,0
4461,44,745,745,1,759,759,759,1,44,0,Success,0
4462,4,366,370,2,381,381,381,1,4,0,Success,5
4463,47,600,600,1,615,615,615,1,47,0,Success,0
4464,14,182,186,2,194,194,194,1,14,0,Success,2
4465,10,78,82,2,89,89,89,1,10,0,Success,1
4466,44,399,403,2,413,413,413,1,44,0,Success,2
4467,11,651,651,1,659,659,659,1,11,0,Success,3
4468,15,354,354,1,363,363,363,1,15,0,Success,3
4469,36,690,690,1,700,700,700,1,36,0,Success,3
4470,6,680,680,1,688,688,688,1,6,0,Success,0
4471,34,412,416,2,431,431,431,1,34,0,Success,0
4472,4,757,761,2,768,768,768,1,4,0,Success,0
4473,2,44,48,2,56,56,56,1,2,0,Success,0
4474,34,548,552,2,566,566,566,1,34,0,Success,1
4475,50,425,425,1,439,439,439,1,50,0,Success,0
4476,50,262,266,2,279,279,279,1,50,0,Success,0
4477,38,678,682,2,695,695,695,1,38,0,Success,0
4478,46,599,603,2,614,614,614,1,46,0,Success,1
4479,5,288,288,1,296,296,296,1,5,0,Success,0
4480,33,842,842,1,855,855,855,1,33,0,Success,0
4481,3,712,712,1,720,720,720,1,3,0,Success,0
4482,13,292,296,2,305,305,305,1,13,0,Success,1
4483,33,797,801,2,815,815,815,1,33,0,Success,0
4484,36,202,202,1,215,215,215,1,36,0,Success,0
4485,3,347,347,1,354,354,354,1,3,0,Success,2
4486,41,381,385,2,398,398,398,1,41,0,Success,1
4487,32,398,402,2,415,415,415,1,32,0,Success,0
4488,5,235,235,1,242,242,242,1,5,0,Success,2
4489,12,452,456,2,464,464,464,1,12,0,Success,0
4490,23,473,473,1,483,483,483,1,23,0,Success,3
4491,42,539,539,1,549,549,549,1,42,0,Success,2
4492,8,560,560,1,568,568,568,1,8,0,Success,0
4493,14,426,426,1,433,433,433,1,14,0,Success,1
4494,39,160,160,1,175,175,175,1,39,0,Success,0
4495,24,422,426,2,434,434,434,1,24,0,Success,2
4496,7,146,146,1,153,153,153,1,7,0,Success,1
4497,48,624,624,1,638,638,638,1,48,0,Success,1
4498,44,369,369,1,382,382,382,1,44,0,Success,1
4499,16,443,443,1,448,448,448,1,16,0,Success,0
4500,34,315,315,1,325,325,325,1,34,0,Success,2
4501,15,396,400,2,408,408,408,1,15,0,Success,0
4502,50,374,378,2,390,390,390,1,50,0,Success,1
4503,36,717,721,2,735,735,735,1,36,0,Success,0
4504,31,353,353,1,367,367,367,1,31,0,Success,0
4505,32,555,555,1,565,565,565,1,32,0,Success,2
4506,46,673,673,1,684,684,684,1,46,0,Success,3
4507,40,232,232,1,247,247,247,1,40,0,Success,0
4508,25,536,536,1,544,544,544,1,25,0,Success,0
4509,8,431,435,2,442,442,442,1,8,0,Success,2
4510,37,604,608,2,622,622,622,1,37,0,Success,1
4511,50,344,344,1,358,358,358,1,50,0,Success,1
4512,49,356,360,2,375,375,375,1,49,0,Success,0
4513,5,428,432,2,440,440,440,1,5,0,Success,0
4514,27,239,243,2,253,253,253,1,27,0,Success,2
4515,6,292,296,2,305,305,305,1,6,0,Success,1
4516,35,514,514,1,526,526,526,1,35,0,Success,1
4517,8,446,450,2,458,458,458,1,8,0,Success,2
4518,9,692,696,2,704,704,704,1,9,0,Success,0
4519,27,528,528,1,543,543,543,1,27,0,Success,0
4520,20,483,483,1,489,489,489,1,20,0,Success,1
4521,11,503,507,2,514,514,514,1,11,0,Success,2
4522,44,683,683,1,694,694,694,1,44,0,Success,1
4523,11,348,352,2,361,361,361,1,11,0,Success,1
4524,28,168,168,1,180,180,180,1,28,0,Success,3
4525,26,478,482,2,494,494,494,1,26,0,Success,1
4526,25,244,248,2,257,257,257,1,25,0,Success,1
4527,7,456,456,1,465,465,465,1,7,0,Success,1
4528,25,568,568,1,576,576,576,1,25,0,Success,0
4529,46,477,481,2,495,495,495,1,46,0,Success,0
4530,13,771,771,1,778,778,778,1,13,0,Success,2
4531,41,219,219,1,229,229,229,1,41,0,Success,2
4532,11,687,691,2,697,697,697,1,11,0,Success,1
4533,37,396,400,2,415,415,415,1,37,0,Success,0
4534,43,492,496,2,509,509,509,1,43,0,Success,2
4535,8,504,504,1,512,512,512,1,8,0,Success,0
4536,8,406,410,2,418,418,418,1,8,0,Success,2
4537,41,640,640,1,654,654,654,1,41,0,Success,1
4538,21,383,387,2,395,395,395,1,21,0,Success,3
4539,20,367,371,2,377,377,377,1,20,0,Success,1
4540,30,394,394,1,406,406,406,1,30,0,Success,1
4541,4,413,417,2,424,424,424,1,4,0,Success,0
4542,36,75,75,1,87,87,87,1,36,0,Success,0
4543,19,292,296,2,304,304,304,1,19,0,Success,0
4544,4,377,377,1,386,386,386,1,4,0,Success,2
4545,31,666,666,1,677,677,677,1,31,0,Success,2
4546,11,227,227,1,233,233,233,1,11,0,Success,1
4547,11,556,560,2,569,569,569,1,11,0,Success,1
4548,39,191,195,2,206,206,206,1,39,0,Success,1
4549,21,427,427,1,437,437,437,1,21,0,Success,5
4550,3,399,403,2,411,411,411,1,3,1,Success,7
4551,35,113,113,1,126,126,126,1,35,0,Success,1
4552,12,442,442,1,452,452,452,1,12,0,Success,4
4553,14,460,464,2,473,473,473,1,14,0,Success,1
4554,21,349,353,2,364,364,364,1,21,0,Success,4
4555,5,644,648,2,656,656,656,1,5,0,Success,0
4556,20,584,584,1,593,593,593,1,20,0,Success,1
4557,26,762,762,1,775,775,775,1,26,0,Success,0
4558,49,640,640,1,655,655,655,1,49,0,Success,0
4559,31,556,560,2,575,575,575,1,31,0,Success,0
4560,5,345,345,1,352,352,352,1,5,0,Success,0
4561,1,328,328,1,337,337,337,1,1,0,Success,1
4562,31,361,361,1,373,373,373,1,31,0,Success,2
4563,4,339,339,1,346,346,346,1,4,0,Success,2
4564,35,362,362,1,375,375,375,1,35,0,Success,0
4565,21,612,616,2,624,624,624,1,21,0,Success,0
4566,31,217,217,1,230,230,230,1,31,0,Success,1
4567,31,377,377,1,389,389,389,1,31,0,Success,2
4568,49,298,298,1,310,310,310,1,49,0,Success,1
4569,25,541,545,2,552,552,552,1,25,0,Success,0
4570,1,377,377,1,388,388,388,1,1,0,Success,4
4571,47,219,219,1,231,231,231,1,47,0,Success,0
4572,48,777,777,1,790,790,790,1,48,0,Success,1
4573,45,263,267,2,277,277,277,1,45,0,Success,2
4574,33,386,386,1,398,398,398,1,33,0,Success,1
4575,15,830,834,2,840,840,840,1,15,0,Success,0
4576,12,279,283,2,289,289,289,1,12,0,Success,1
4577,33,180,184,2,199,199,199,1,33,0,Success,0
4578,37,426,426,1,437,437,437,1,37,0,Success,2
4579,6,594,594,1,602,602,602,1,6,0,Success,2
4580,11,523,523,1,531,531,531,1,11,0,Success,3
4581,18,349,353,2,360,360,360,1,18,0,Success,0
4582,21,659,659,1,664,664,664,1,21,0,Success,0
4583,42,820,824,2,839,839,839,1,42,0,Success,0
4584,9,362,362,1,372,372,372,1,9,0,Success,4
4585,46,230,234,2,245,245,245,1,46,0,Success,2
4586,35,512,512,1,527,527,527,1,35,0,Success,0
4587,26,305,305,1,318,318,318,1,26,0,Success,1
4588,16,349,353,2,361,361,361,1,16,0,Success,1
4589,5,507,507,1,515,515,515,1,5,0,Success,3
4590,41,236,240,2,255,255,255,1,41,0,Success,0
4591,16,389,393,2,400,400,400,1,16,0,Success,0
4592,29,629,633,2,647,647,647,1,29,0,Success,0
4593,32,641,641,1,654,654,654,1,32,0,Success,1
4594,45,164,168,2,183,183,183,1,45,0,Success,0
4595,6,138,138,1,145,145,145,1,6,0,Success,1
4596,6,324,328,2,336,336,336,1,6,0,Success,0
4597,32,717,721,2,735,735,735,1,32,0,Success,0
4598,46,218,218,1,229,229,229,1,46,0,Success,2
4599,22,469,473,2,482,482,482,1,22,0,Success,2
4600,27,525,529,2,541,541,541,1,27,0,Success,2
4601,9,477,481,2,489,489,489,1,9,0,Success,1
4602,5,309,313,2,320,320,320,1,5,0,Success,0
4603,37,364,368,2,382,382,382,1,37,0,Success,1
4604,47,405,409,2,422,422,422,1,47,0,Success,1
4605,27,396,400,2,414,414,414,1,27,0,Success,1
4606,44,703,707,2,719,719,719,1,44,0,Success,0
4607,23,322,322,1,332,332,332,1,23,0,Success,4
4608,49,678,682,2,695,695,695,1,49,0,Success,0
4609,36,693,697,2,711,711,711,1,36,0,Success,0
4610,25,645,649,2,656,656,656,1,25,0,Success,0
4611,4,632,632,1,642,642,642,1,4,0,Success,2
4612,34,382,386,2,397,397,397,1,34,0,Success,2
4613,38,467,467,1,479,479,479,1,38,0,Success,0
4614,43,673,673,1,687,687,687,1,43,0,Success,0
4615,30,625,625,1,637,637,637,1,30,0,Success,2
4616,14,488,488,1,497,497,497,1,14,0,Success,1
4617,29,181,185,2,198,198,198,1,29,0,Success,1
4618,32,717,721,2,734,734,734,1,32,0,Success,1
4619,14,484,488,2,498,498,498,1,14,0,Success,2
4620,24,490,490,1,498,498,498,1,24,0,Success,2
4621,32,280,280,1,294,294,294,1,32,0,Success,1
4622,7,539,539,1,546,546,546,1,7,0,Success,2
4623,4,494,498,2,504,504,504,1,4,0,Success,0
4624,30,401,401,1,413,413,413,1,30,0,Success,2
4625,37,231,235,2,245,245,245,1,37,0,Success,2
4626,1,564,568,2,576,576,576,1,1,0,Success,0
4627,7,308,312,2,321,321,321,1,7,0,Success,1
4628,45,634,634,1,646,646,646,1,45,0,Success,1
4629,45,419,419,1,426,426,426,1,45,0,Success,5
4630,34,524,528,2,543,543,543,1,34,0,Success,0
4631,18,325,329,2,336,336,336,1,18,0,Success,0
4632,5,611,611,1,620,620,620,1,5,0,Success,4
4633,44,527,531,2,541,541,541,1,44,0,Success,2
4634,37,526,530,2,539,539,539,1,37,0,Success,4
4635,36,349,353,2,366,366,366,1,36,0,Success,1
4636,6,468,472,2,480,480,480,1,6,0,Success,0
4637,27,401,401,1,411,411,411,1,27,0,Success,4
4638,15,238,242,2,250,250,250,1,15,0,Success,2
4639,6,434,434,1,441,441,441,1,6,0,Success,1
4640,12,494,498,2,507,507,507,1,12,0,Success,3
4641,29,288,288,1,303,303,303,1,29,0,Success,0
4642,43,215,219,2,231,231,231,1,43,0,Success,0
4643,23,426,426,1,435,435,435,1,23,1,Success,7
4644,2,517,521,2,528,528,528,1,2,0,Success,0
4645,44,254,258,2,268,268,268,1,44,0,Success,3
4646,13,721,721,1,728,728,728,1,13,0,Success,0
4647,39,433,433,1,445,445,445,1,39,0,Success,2
4648,35,620,624,2,639,639,639,1,35,0,Success,0
4649,46,134,138,2,151,151,151,1,46,0,Success,0
4650,21,407,411,2,421,421,421,1,21,0,Success,5
4651,10,285,289,2,296,296,296,1,10,0,Success,0
4652,40,202,202,1,214,214,214,1,40,0,Success,1
4653,39,436,440,2,455,455,455,1,39,0,Success,0
4654,42,221,225,2,239,239,239,1,42,0,Success,0
4655,37,187,187,1,198,198,198,1,37,0,Success,1
4656,21,328,328,1,336,336,336,1,21,0,Success,0
4657,29,625,625,1,638,638,638,1,29,0,Success,1
4658,7,432,432,1,440,440,440,1,7,0,Success,0
4659,47,274,274,1,284,284,284,1,47,0,Success,3
4660,47,566,570,2,581,581,581,1,47,0,Success,2
4661,16,486,490,2,499,499,499,1,16,0,Success,3
4662,5,521,521,1,528,528,528,1,5,0,Success,0
4663,27,303,307,2,317,317,317,1,27,0,Success,2
4664,37,529,529,1,541,541,541,1,37,0,Success,2
4665,42,202,202,1,212,212,212,1,42,0,Success,3
4666,30,507,507,1,514,514,514,1,30,0,Success,5
4667,31,362,362,1,371,371,371,1,31,0,Success,4
4668,9,459,459,1,465,465,465,1,9,0,Success,1
4669,46,611,611,1,623,623,623,1,46,0,Success,0
4670,49,419,419,1,427,427,427,1,49,0,Success,4
4671,8,523,523,1,529,529,529,1,8,0,Success,1
4672,25,472,472,1,480,480,480,1,25,0,Success,0
4673,42,525,529,2,543,543,543,1,42,0,Success,0
4674,29,373,377,2,391,391,391,1,29,0,Success,0
4675,15,427,427,1,433,433,433,1,15,0,Success,1
4676,12,409,409,1,418,418,418,1,12,0,Success,2
4677,48,391,395,2,406,406,406,1,48,0,Success,1
4678,43,290,290,1,301,301,301,1,43,0,Success,2
4679,44,449,449,1,459,459,459,1,44,0,Success,4
4680,3,464,464,1,472,472,472,1,3,0,Success,0
4681,23,450,450,1,460,460,460,1,23,0,Success,4
4682,14,640,640,1,648,648,648,1,14,0,Success,0
4683,28,418,418,1,426,426,426,1,28,0,Success,5
4684,23,538,538,1,545,545,545,1,23,0,Success,1
4685,35,688,688,1,703,703,703,1,35,0,Success,0
4686,13,495,499,2,507,507,507,1,13,0,Success,3
4687,46,199,203,2,212,212,212,1,46,0,Success,3
4688,19,478,482,2,490,490,490,1,19,0,Success,2
4689,11,503,507,2,515,515,515,1,11,0,Success,3
4690,42,485,489,2,502,502,502,1,42,0,Success,1
4691,7,264,264,1,272,272,272,1,7,0,Success,0
4692,31,299,299,1,308,308,308,1,31,0,Success,3
4693,27,657,657,1,670,670,670,1,27,0,Success,1
4694,37,539,539,1,550,550,550,1,37,0,Success,1
4695,43,632,632,1,647,647,647,1,43,0,Success,0
4696,50,374,378,2,389,389,389,1,50,0,Success,2
4697,47,588,592,2,607,607,607,1,47,0,Success,0
4698,4,381,385,2,393,393,393,1,4,0,Success,1
4699,28,755,755,1,767,767,767,1,28,0,Success,0
4700,50,240,240,1,255,255,255,1,50,0,Success,0
4701,16,472,472,1,480,480,480,1,16,0,Success,0
4702,8,238,242,2,252,252,252,1,8,0,Success,4
4703,27,418,418,1,431,431,431,1,27,0,Success,0
4704,17,954,954,1,960,960,960,1,17,0,Success,0
4705,8,698,698,1,704,704,704,1,8,0,Success,0
4706,15,245,249,2,257,257,257,1,15,0,Success,1
4707,37,577,577,1,591,591,591,1,37,0,Success,0
4708,38,315,315,1,324,324,324,1,38,0,Success,3
4709,21,218,218,1,226,226,226,1,21,0,Success,2
4710,28,583,587,2,597,597,597,1,28,0,Success,2
4711,40,252,256,2,271,271,271,1,40,0,Success,0
4712,43,398,402,2,412,412,412,1,43,0,Success,3
4713,33,203,203,1,212,212,212,1,33,0,Success,3
4714,17,135,139,2,144,144,144,1,17,0,Success,0
4715,47,64,64,1,79,79,79,1,47,0,Success,0
4716,48,91,91,1,102,102,102,1,48,0,Success,1
4717,21,208,208,1,217,217,217,1,21,0,Success,1
4718,50,359,363,2,374,374,374,1,50,0,Success,1
4719,32,520,520,1,535,535,535,1,32,0,Success,0
4720,49,473,473,1,487,487,487,1,49,0,Success,0
4721,15,217,217,1,224,224,224,1,15,0,Success,0
4722,12,506,506,1,513,513,513,1,12,0,Success,1
4723,37,533,537,2,551,551,551,1,37,0,Success,0
4724,26,187,187,1,198,198,198,1,26,0,Success,1
4725,5,284,288,2,297,297,297,1,5,0,Success,1
4726,22,266,266,1,273,273,273,1,22,0,Success,1
4727,10,236,240,2,248,248,248,1,10,0,Success,0
4728,46,129,129,1,143,143,143,1,46,0,Success,0
4729,10,534,538,2,545,545,545,1,10,0,Success,1
4730,42,410,410,1,422,422,422,1,42,0,Success,1
4731,16,566,570,2,578,578,578,1,16,0,Success,2
4732,44,471,475,2,486,486,486,1,44,0,Success,1
4733,46,259,259,1,268,268,268,1,46,0,Success,3
4734,40,196,200,2,215,215,215,1,40,0,Success,0
4735,15,293,297,2,306,306,306,1,15,0,Success,2
4736,6,189,193,2,200,200,200,1,6,0,Success,0
4737,7,383,387,2,393,393,393,1,7,0,Success,1
4738,36,226,226,1,239,239,239,1,36,0,Success,0
4739,46,377,377,1,391,391,391,1,46,0,Success,0
4740,46,234,234,1,244,244,244,1,46,0,Success,3
4741,30,367,371,2,381,381,381,1,30,0,Success,2
4742,24,378,378,1,385,385,385,1,24,1,Success,5
4743,43,293,297,2,311,311,311,1,43,1,Success,4
4744,34,174,178,2,191,191,191,1,34,0,Success,0
4745,25,121,121,1,128,128,128,1,25,0,Success,0
4746,24,226,226,1,234,234,234,1,24,0,Success,2
4747,23,420,424,2,435,435,435,1,23,0,Success,3
4748,23,74,74,1,80,80,80,1,23,0,Success,0
4749,15,285,289,2,296,296,296,1,15,0,Success,0
4750,16,243,243,1,248,248,248,1,16,0,Success,0
4751,13,438,442,2,452,452,452,1,13,0,Success,4
4752,27,442,442,1,452,452,452,1,27,0,Success,3
4753,23,519,523,2,529,529,529,1,23,0,Success,1
4754,42,426,426,1,438,438,438,1,42,0,Success,1
4755,20,387,387,1,396,396,396,1,20,0,Success,4
4756,50,448,448,1,463,463,463,1,50,0,Success,0
4757,41,866,866,1,879,879,879,1,41,0,Success,0
4758,21,317,321,2,328,328,328,1,21,0,Success,0
4759,47,601,601,1,614,614,614,1,47,0,Success,1
4760,20,548,552,2,561,561,561,1,20,0,Success,1
4761,12,499,499,1,509,509,509,1,12,0,Success,5
4762,26,504,504,1,517,517,517,1,26,0,Success,2
4763,42,476,480,2,494,494,494,1,42,0,Success,1
4764,16,538,538,1,544,544,544,1,16,0,Success,0
4765,8,379,379,1,384,384,384,1,8,0,Success,0
4766,8,181,185,2,192,192,192,1,8,0,Success,0
4767,27,715,715,1,725,725,725,1,27,0,Success,2
4768,8,229,233,2,240,240,240,1,8,0,Success,0
4769,34,469,473,2,486,486,486,1,34,0,Success,1
4770,22,334,338,2,347,347,347,1,22,0,Success,3
4771,8,471,475,2,483,483,483,1,8,0,Success,3
4772,5,482,482,1,489,489,489,1,5,0,Success,1
4773,19,577,577,1,585,585,585,1,19,0,Success,1
4774,41,501,505,2,517,517,517,1,41,0,Success,2
4775,37,322,322,1,335,335,335,1,37,0,Success,0
4776,49,204,208,2,223,223,223,1,49,0,Success,0
4777,13,468,472,2,480,480,480,1,13,0,Success,0
4778,41,480,480,1,495,495,495,1,41,0,Success,0
4779,24,633,633,1,641,641,641,1,24,0,Success,1
4780,5,313,313,1,321,321,321,1,5,0,Success,1
4781,43,593,593,1,605,605,605,1,43,0,Success,2
4782,7,500,504,2,512,512,512,1,7,0,Success,0
4783,47,712,712,1,727,727,727,1,47,0,Success,0
4784,42,537,537,1,551,551,551,1,42,0,Success,0
4785,39,546,546,1,557,557,557,1,39,0,Success,2
4786,22,324,328,2,336,336,336,1,22,0,Success,0
4787,48,229,233,2,245,245,245,1,48,0,Success,2
4788,42,422,426,2,437,437,437,1,42,0,Success,2
4789,49,742,746,2,758,758,758,1,49,0,Success,1
4790,6,754,754,1,761,761,761,1,6,0,Success,1
4791,22,292,296,2,304,304,304,1,22,0,Success,0
4792,36,530,530,1,542,542,542,1,36,0,Success,1
4793,46,341,345,2,357,357,357,1,46,0,Success,2
4794,36,171,171,1,183,183,183,1,36,0,Success,0
4795,5,399,403,2,408,408,408,1,5,0,Success,0
4796,12,630,634,2,640,640,640,1,12,0,Success,0
4797,1,434,434,1,441,441,441,1,1,0,Success,1
4798,22,487,491,2,500,500,500,1,22,0,Success,4
4799,2,287,291,2,299,299,299,1,2,0,Success,3
4800,4,405,409,2,416,416,416,1,4,0,Success,0
4801,24,567,571,2,577,577,577,1,24,0,Success,1
4802,4,91,91,1,96,96,96,1,4,0,Success,0
4803,19,556,560,2,568,568,568,1,19,0,Success,0
4804,12,594,594,1,601,601,601,1,12,0,Success,1
4805,27,319,323,2,332,332,332,1,27,0,Success,3
4806,34,656,656,1,671,671,671,1,34,0,Success,0
4807,10,432,432,1,441,441,441,1,10,0,Success,1
4808,16,295,299,2,304,304,304,1,16,0,Success,0
4809,18,796,800,2,808,808,808,1,18,0,Success,0
4810,22,281,281,1,290,290,290,1,22,0,Success,2
4811,41,239,243,2,253,253,253,1,41,0,Success,2
4812,14,704,704,1,712,712,712,1,14,0,Success,0
4813,26,587,587,1,595,595,595,1,26,0,Success,4
4814,15,317,321,2,329,329,329,1,15,0,Success,1
4815,42,648,648,1,663,663,663,1,42,0,Success,0
4816,40,407,411,2,419,419,419,1,40,0,Success,4
4817,29,440,440,1,455,455,455,1,29,0,Success,0
4818,9,408,408,1,416,416,416,1,9,0,Success,0
4819,29,590,594,2,607,607,607,1,29,0,Success,0
4820,18,312,312,1,320,320,320,1,18,0,Success,0
