initateRA,firstRA,successRA,retranmission
320,302,-1,11
453,435,-1,11
619,601,-1,11
515,497,-1,11
448,430,-1,11
677,659,-1,11
312,294,-1,11
136,136,136,1
588,570,-1,11
544,526,-1,11
444,426,-1,11
574,556,-1,11
320,302,-1,11
646,628,-1,11
563,545,-1,11
451,433,-1,11
148,142,148,4
673,655,-1,11
460,442,-1,11
361,343,-1,11
239,221,-1,11
374,356,-1,11
797,779,797,10
331,313,-1,11
206,188,-1,11
488,470,-1,11
451,433,-1,11
233,215,-1,11
400,382,-1,11
278,260,-1,11
497,479,-1,11
405,387,-1,11
339,321,-1,11
397,379,-1,11
446,428,-1,11
466,448,-1,11
619,601,-1,11
195,177,-1,11
914,914,914,1
256,238,-1,11
440,422,-1,11
548,530,-1,11
585,567,-1,11
509,491,-1,11
164,146,-1,11
620,602,-1,11
753,735,-1,11
338,320,-1,11
270,252,-1,11
189,171,-1,11
497,479,-1,11
347,329,-1,11
484,466,-1,11
779,773,779,4
555,537,-1,11
479,461,-1,11
577,559,-1,11
311,293,-1,11
398,380,-1,11
432,414,-1,11
518,500,-1,11
227,209,-1,11
102,102,102,1
425,407,-1,11
253,235,-1,11
623,605,-1,11
541,523,-1,11
550,532,-1,11
254,236,-1,11
615,597,-1,11
276,258,-1,11
500,482,-1,11
306,288,-1,11
429,411,-1,11
391,373,-1,11
428,410,-1,11
622,604,-1,11
307,289,-1,11
446,428,-1,11
843,843,843,1
514,496,-1,11
609,591,-1,11
293,275,-1,11
202,184,-1,11
477,459,-1,11
323,305,-1,11
522,504,-1,11
473,455,-1,11
