MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
25897,5,406,410,2,419,419,419,1,5,2,Success,11
25898,10,457,457,1,464,464,464,1,10,1,Success,4
25899,25,187,187,1,195,195,195,1,25,1,Success,7
25900,41,687,691,2,700,700,700,1,41,0,Success,3
25901,8,326,330,2,337,337,337,1,8,2,Success,9
25902,31,902,906,2,919,919,919,1,31,0,Success,0
25903,5,294,298,2,307,307,307,1,5,2,Success,11
25904,17,354,354,1,361,361,361,1,17,1,Success,5
25905,2,402,402,1,411,411,411,1,2,1,Success,7
25906,27,320,320,1,334,334,334,1,27,0,Success,1
25907,23,426,426,1,434,434,434,1,23,0,Success,2
25908,32,671,675,2,684,684,684,1,32,0,Success,3
25909,27,420,424,2,437,437,437,1,27,1,Success,6
25910,7,242,242,1,252,252,252,1,7,0,Success,4
25911,41,138,138,1,151,151,151,1,41,1,Success,4
25912,2,558,562,2,569,569,569,1,2,2,Success,9
25913,11,268,272,2,280,280,280,1,11,0,Success,0
25914,44,434,434,1,445,445,445,1,44,1,Success,6
25915,27,549,553,2,565,565,565,1,27,0,Success,2
25916,18,444,448,2,458,458,458,1,18,0,Success,2
25917,1,213,217,2,226,226,226,1,1,2,Success,10
25918,25,772,776,2,785,785,785,1,25,0,Success,1
25919,19,518,522,2,531,531,531,1,19,0,Success,3
25920,29,280,280,1,295,295,295,1,29,1,Success,4
25921,4,396,400,2,410,410,410,1,4,0,Success,2
25922,37,293,297,2,309,309,309,1,37,0,Success,2
25923,28,214,218,2,229,229,229,1,28,2,Success,10
25924,29,219,219,1,230,230,230,1,29,2,Success,9
25925,31,407,411,2,423,423,423,1,31,2,Success,8
25926,46,179,179,1,186,186,186,1,46,0,Success,5
25927,29,476,480,2,493,493,493,1,29,0,Success,2
25928,1,475,490,3,484,498,498,2,1,2,Success,10
25929,36,337,337,1,347,347,347,1,36,0,Success,4
25930,14,739,739,1,749,749,749,1,14,0,Success,5
25931,14,398,402,2,412,412,412,1,14,0,Success,4
25932,4,197,201,2,210,210,210,1,4,0,Success,2
25933,50,399,417,4,430,430,430,2,50,0,Success,1
25934,5,785,785,1,796,796,796,1,5,0,Success,4
25935,26,514,514,1,526,526,526,1,26,1,Success,5
25936,9,77,81,2,88,88,88,1,9,0,Success,0
25937,19,381,385,2,396,396,396,1,19,0,Success,4
25938,27,391,395,2,406,406,406,1,27,2,Success,9
25939,46,689,689,1,702,702,702,1,46,0,Success,1
25940,50,404,408,2,421,421,421,1,50,0,Success,2
25941,18,397,401,2,409,409,409,1,18,1,Success,5
25942,13,350,354,2,362,362,362,1,13,1,Success,6
25943,4,393,393,1,404,404,404,1,4,0,Success,12
25944,28,239,243,2,252,252,252,1,28,1,Success,7
25945,36,408,408,1,422,422,422,1,36,0,Success,1
25946,10,443,443,1,454,454,454,1,10,0,Success,6
25947,46,454,458,2,469,469,469,1,46,2,Success,10
25948,39,308,312,2,325,325,325,1,39,0,Success,2
25949,8,632,632,1,641,641,641,1,8,0,Success,1
25950,2,384,384,1,393,393,393,1,2,0,Success,1
25951,19,668,672,2,680,680,680,1,19,0,Success,0
25952,43,774,778,2,790,790,790,1,43,0,Success,1
25953,36,570,586,3,597,597,597,2,36,0,Success,2
25954,29,255,259,2,271,271,271,1,29,2,Success,8
25955,44,385,385,1,399,399,399,1,44,1,Success,4
25956,2,266,266,1,277,277,277,1,2,0,Success,13
25957,25,316,320,2,329,329,329,1,25,0,Success,1
25958,26,410,410,1,422,422,422,1,26,2,Success,9
25959,17,842,842,1,848,848,848,1,17,0,Success,0
25960,6,313,313,1,323,323,323,1,6,0,Success,3
25961,7,214,218,2,226,226,226,1,7,0,Success,2
25962,39,356,360,2,372,372,372,1,39,0,Success,3
25963,43,309,313,2,324,324,324,1,43,0,Success,3
25964,39,329,329,1,339,339,339,1,39,0,Success,4
25965,25,314,314,1,323,323,323,1,25,0,Success,3
25966,15,430,434,2,442,442,442,1,15,1,Success,6
25967,18,485,489,2,499,499,499,1,18,0,Success,3
25968,34,449,449,1,460,460,460,1,34,0,Success,3
25969,25,360,360,1,370,370,370,1,25,0,Success,2
25970,2,406,410,2,421,421,421,1,2,0,Success,13
25971,23,103,107,2,114,114,114,1,23,0,Success,2
25972,46,703,707,2,713,713,713,1,46,0,Success,6
25973,5,582,586,2,596,596,596,1,5,0,Success,12
25974,13,131,131,1,136,136,136,1,13,0,Success,0
25975,11,371,371,1,378,378,378,1,11,1,Success,6
25976,34,653,657,2,668,668,668,1,34,0,Success,3
25977,10,549,553,2,564,564,564,1,10,0,Success,4
25978,19,428,432,2,442,442,442,1,19,0,Success,2
25979,16,521,521,1,528,528,528,1,16,1,Success,4
25980,30,477,481,2,492,492,492,1,30,1,Success,7
25981,28,257,257,1,270,270,270,1,28,1,Success,5
25982,2,658,658,1,670,670,670,1,2,0,Success,6
25983,44,641,641,1,653,653,653,1,44,0,Success,2
25984,48,74,74,1,85,85,85,1,48,0,Success,2
25985,31,471,475,2,487,487,487,1,31,2,Success,8
25986,23,495,499,2,510,510,510,1,23,0,Success,6
25987,31,199,203,2,212,212,212,1,31,0,Success,3
25988,12,301,305,2,313,313,313,1,12,0,Success,1
25989,32,643,643,1,651,651,651,1,32,0,Success,4
25990,38,351,355,2,365,365,365,1,38,2,Success,10
25991,32,456,456,1,470,470,470,1,32,0,Success,1
25992,39,415,419,2,431,431,431,1,39,2,Success,8
25993,27,728,728,1,741,741,741,1,27,0,Success,2
25994,35,537,537,1,547,547,547,1,35,0,Success,4
25995,36,132,136,2,151,151,151,1,36,0,Success,0
25996,17,351,355,2,363,363,363,1,17,1,Success,7
25997,3,509,513,2,520,520,520,1,3,1,Success,4
25998,34,285,289,2,303,303,303,1,34,1,Success,4
25999,43,420,424,2,439,439,439,1,43,1,Success,4
26000,21,107,107,1,113,113,113,1,21,0,Success,1
26001,31,441,441,1,452,452,452,1,31,0,Success,3
26002,46,57,57,1,70,70,70,1,46,0,Success,1
26003,19,269,273,2,281,281,281,1,19,1,Success,5
26004,21,350,354,2,360,360,360,1,21,2,Success,8
26005,25,491,506,3,500,513,513,2,25,1,Success,5
26006,37,223,227,2,236,236,236,1,37,2,Success,11
26007,2,350,354,2,361,361,361,1,2,2,Success,9
26008,38,626,626,1,637,637,637,1,38,0,Success,2
26009,6,459,472,2,470,482,482,2,6,0,Success,2
26010,1,866,866,1,874,874,874,1,1,0,Success,2
26011,14,518,522,2,529,529,529,1,14,1,Success,5
26012,9,222,226,2,236,236,236,1,9,0,Success,4
26013,6,497,497,1,505,505,505,1,6,0,Success,1
26014,27,649,649,1,660,660,660,1,27,0,Success,3
26015,50,346,346,1,357,357,357,1,50,1,Success,6
26016,15,348,352,2,363,363,363,1,15,0,Success,3
26017,33,182,186,2,198,198,198,1,33,0,Success,1
26018,1,377,377,1,385,385,385,1,1,2,Success,9
26019,2,214,218,2,226,226,226,1,2,1,Success,6
26020,22,481,481,1,491,491,491,1,22,1,Success,7
26021,15,442,442,1,451,451,451,1,15,1,Success,7
26022,30,132,136,2,150,150,150,1,30,0,Success,1
26023,1,482,482,1,494,494,494,1,1,0,Success,14
26024,12,490,490,1,498,498,498,1,12,1,Success,6
26025,30,613,617,2,629,629,629,1,30,0,Success,2
26026,20,286,290,2,297,297,297,1,20,2,Success,9
26027,27,363,363,1,368,368,368,1,27,0,Success,15
26028,23,447,451,2,460,460,460,1,23,0,Success,12
26029,27,674,674,1,687,687,687,1,27,1,Success,4
26030,7,424,424,1,432,432,432,1,7,0,Success,0
26031,8,352,352,1,361,361,361,1,8,0,Success,1
26032,4,393,393,1,405,405,405,1,4,0,Success,13
26033,36,132,136,2,150,150,150,1,36,0,Success,1
26034,32,712,712,1,726,726,726,1,32,0,Success,1
26035,24,120,120,1,128,128,128,1,24,0,Success,0
26036,7,326,330,2,338,338,338,1,7,1,Success,6
26037,23,420,424,2,432,432,432,1,23,0,Success,0
26038,16,351,355,2,367,367,367,1,16,0,Success,15
26039,15,384,384,1,394,394,394,1,15,0,Success,2
26040,25,810,810,1,817,817,817,1,25,0,Success,1
26041,31,393,393,1,406,406,406,1,31,1,Success,5
26042,22,611,611,1,619,619,619,1,22,0,Success,3
26043,15,308,312,2,320,320,320,1,15,0,Success,0
26044,28,672,672,1,685,685,685,1,28,0,Success,2
26045,30,303,307,2,312,312,312,1,30,2,Success,23
26046,7,512,512,1,521,521,521,1,7,0,Success,1
26047,25,530,530,1,538,538,538,1,25,2,Success,10
26048,27,162,162,1,173,173,173,1,27,1,Success,6
26049,23,314,314,1,320,320,320,1,23,2,Success,8
26050,27,421,425,2,436,436,436,1,27,2,Success,11
26051,31,479,483,2,490,490,490,1,31,0,Success,5
26052,41,223,227,2,237,237,237,1,41,0,Success,2
26053,6,69,73,2,82,82,82,1,6,0,Success,2
26054,3,480,480,1,490,490,490,1,3,0,Success,2
26055,33,188,192,2,207,207,207,1,33,0,Success,0
26056,20,254,258,2,266,266,266,1,20,1,Success,6
26057,23,528,528,1,538,538,538,1,23,0,Success,2
26058,9,358,362,2,370,370,370,1,9,1,Success,6
26059,4,206,210,2,216,216,216,1,4,2,Success,8
26060,33,554,554,1,564,564,564,1,33,0,Success,3
26061,13,513,513,1,521,521,521,1,13,1,Success,5
26062,20,433,433,1,441,441,441,1,20,0,Success,1
26063,26,704,704,1,719,719,719,1,26,0,Success,0
26064,16,664,664,1,672,672,672,1,16,0,Success,0
26065,2,648,648,1,659,659,659,1,2,0,Success,3
26066,40,399,403,2,413,413,413,1,40,2,Success,10
26067,6,274,274,1,280,280,280,1,6,1,Success,4
26068,27,670,674,2,686,686,686,1,27,1,Success,5
26069,9,315,315,1,322,322,322,1,9,2,Success,10
26070,34,273,273,1,286,286,286,1,34,0,Success,1
26071,26,356,360,2,373,373,373,1,26,0,Success,2
26072,30,290,290,1,301,301,301,1,30,2,Success,10
26073,21,529,529,1,540,540,540,1,21,0,Success,4
26074,16,241,241,1,249,249,249,1,16,0,Success,1
26075,25,333,337,2,347,347,347,1,25,1,Success,7
26076,48,452,456,2,471,471,471,1,48,0,Success,0
26077,25,377,377,1,386,386,386,1,25,1,Success,6
26078,44,346,346,1,357,357,357,1,44,2,Success,10
26079,8,123,123,1,133,133,133,1,8,0,Success,5
26080,17,283,283,1,288,288,288,1,17,2,Success,8
26081,12,263,267,2,275,275,275,1,12,1,Success,7
26082,34,292,296,2,310,310,310,1,34,0,Success,1
26083,24,654,658,2,667,667,667,1,24,0,Success,3
26084,48,246,250,2,260,260,260,1,48,0,Success,3
26085,29,366,370,2,378,378,378,1,29,1,Success,17
26086,24,856,856,1,865,865,865,1,24,0,Success,1
26087,36,446,467,4,461,478,478,2,36,2,Success,9
26088,29,459,459,1,464,464,464,1,29,0,Success,15
26089,50,365,369,2,382,382,382,1,50,1,Success,5
26090,37,677,681,2,693,693,693,1,37,0,Success,2
26091,10,251,251,1,262,262,262,1,10,0,Success,6
26092,25,343,347,2,355,355,355,1,25,1,Success,7
26093,50,190,194,2,206,206,206,1,50,1,Success,5
26094,23,292,296,2,305,305,305,1,23,0,Success,1
26095,29,473,473,1,484,484,484,1,29,1,Success,7
26096,35,419,419,1,427,427,427,1,35,0,Success,4
26097,39,80,80,1,94,94,94,1,39,0,Success,1
26098,38,80,80,1,95,95,95,1,38,0,Success,0
26099,7,480,480,1,490,490,490,1,7,0,Success,2
26100,37,576,576,1,588,588,588,1,37,0,Success,3
26101,5,336,336,1,345,345,345,1,5,1,Success,5
26102,43,750,754,2,766,766,766,1,43,0,Success,1
26103,31,472,472,1,485,485,485,1,31,0,Success,2
26104,4,471,475,2,486,486,486,1,4,0,Success,14
26105,12,505,505,1,513,513,513,1,12,0,Success,1
26106,18,355,355,1,361,361,361,1,18,2,Success,9
26107,28,635,635,1,646,646,646,1,28,2,Success,9
26108,1,295,299,2,310,310,310,1,1,1,Success,18
26109,9,657,657,1,666,666,666,1,9,0,Success,2
26110,50,542,546,2,556,556,556,1,50,1,Success,7
26111,29,53,57,2,71,71,71,1,29,0,Success,0
26112,32,777,777,1,786,786,786,1,32,0,Success,5
26113,16,516,520,2,529,529,529,1,16,0,Success,1
26114,2,287,291,2,297,297,297,1,2,2,Success,9
26115,46,362,362,1,372,372,372,1,46,1,Success,7
26116,9,484,488,2,497,497,497,1,9,0,Success,1
26117,17,274,274,1,283,283,283,1,17,0,Success,3
26118,17,607,611,2,619,619,619,1,17,0,Success,3
26119,30,306,306,1,313,313,313,1,30,0,Success,14
26120,46,345,345,1,356,356,356,1,46,0,Success,3
26121,36,473,473,1,487,487,487,1,36,1,Success,4
26122,50,660,664,2,679,679,679,1,50,0,Success,0
26123,42,515,515,1,526,526,526,1,42,2,Success,9
26124,49,286,290,2,300,300,300,1,49,1,Success,7
26125,45,489,489,1,502,502,502,1,45,1,Success,5
26126,2,369,369,1,379,379,379,1,2,2,Success,11
26127,49,379,379,1,391,391,391,1,49,2,Success,8
26128,21,360,360,1,370,370,370,1,21,0,Success,2
26129,4,299,299,1,309,309,309,1,4,0,Success,13
26130,22,346,346,1,353,353,353,1,22,1,Success,5
26131,17,311,329,4,323,337,337,2,17,2,Success,9
26132,11,223,227,2,238,238,238,1,11,0,Success,6
26133,38,350,354,2,365,365,365,1,38,1,Success,6
26134,3,511,515,2,521,521,521,1,3,2,Success,9
26135,38,274,274,1,286,286,286,1,38,2,Success,9
26136,12,196,200,2,210,210,210,1,12,0,Success,2
26137,37,419,419,1,428,428,428,1,37,1,Success,7
26138,15,233,233,1,243,243,243,1,15,0,Success,3
26139,15,202,202,1,212,212,212,1,15,0,Success,4
26140,28,493,497,2,509,509,509,1,28,1,Success,6
26141,49,685,689,2,702,702,702,1,49,0,Success,1
26142,13,405,409,2,416,416,416,1,13,0,Success,0
26143,4,45,49,2,57,57,57,1,4,0,Success,1
26144,49,402,402,1,410,410,410,1,49,0,Success,13
26145,23,449,449,1,457,457,457,1,23,1,Success,5
26146,27,352,352,1,366,366,366,1,27,1,Success,5
26147,30,518,522,2,534,534,534,1,30,2,Success,9
26148,12,745,745,1,754,754,754,1,12,0,Success,2
26149,28,378,378,1,390,390,390,1,28,2,Success,9
26150,30,457,457,1,471,471,471,1,30,2,Success,8
26151,15,229,233,2,240,240,240,1,15,1,Success,4
26152,37,95,99,2,111,111,111,1,37,0,Success,0
26153,22,71,75,2,82,82,82,1,22,0,Success,2
26154,35,496,496,1,510,510,510,1,35,0,Success,1
26155,38,683,683,1,691,691,691,1,38,0,Success,4
26156,37,640,640,1,653,653,653,1,37,0,Success,2
26157,46,287,291,2,300,300,300,1,46,1,Success,7
26158,31,420,424,2,438,438,438,1,31,0,Success,1
26159,5,148,152,2,160,160,160,1,5,0,Success,0
26160,5,523,523,1,528,528,528,1,5,2,Success,8
26161,48,354,354,1,365,365,365,1,48,1,Success,6
26162,8,414,418,2,427,427,427,1,8,1,Success,7
26163,6,358,362,2,370,370,370,1,6,1,Success,6
26164,4,488,488,1,496,496,496,1,4,1,Success,4
26165,5,422,426,2,435,435,435,1,5,2,Success,11
26166,50,264,264,1,277,277,277,1,50,0,Success,2
26167,31,691,691,1,700,700,700,1,31,0,Success,3
26168,33,566,570,2,581,581,581,1,33,0,Success,2
26169,26,321,321,1,330,330,330,1,26,0,Success,13
26170,49,404,408,2,422,422,422,1,49,0,Success,1
26171,28,359,363,2,368,368,368,1,28,0,Success,15
26172,23,746,746,1,754,754,754,1,23,0,Success,2
26173,18,202,217,3,211,227,227,2,18,0,Success,3
26174,37,737,737,1,750,750,750,1,37,0,Success,1
26175,16,149,153,2,161,161,161,1,16,0,Success,1
26176,20,633,633,1,641,641,641,1,20,0,Success,1
26177,26,420,424,2,436,436,436,1,26,0,Success,3
26178,29,570,570,1,583,583,583,1,29,2,Success,8
26179,25,463,467,2,473,473,473,1,25,2,Success,9
26180,26,225,225,1,238,238,238,1,26,1,Success,5
26181,41,339,339,1,348,348,348,1,41,0,Success,3
26182,30,398,402,2,412,412,412,1,30,2,Success,11
26183,6,538,538,1,544,544,544,1,6,1,Success,4
26184,31,241,241,1,252,252,252,1,31,0,Success,3
26185,6,230,248,4,242,259,259,2,6,0,Success,3
26186,16,576,576,1,585,585,585,1,16,0,Success,1
26187,26,316,320,2,335,335,335,1,26,1,Success,4
26188,26,291,291,1,296,296,296,1,26,1,Success,19
26189,28,266,266,1,275,275,275,1,28,0,Success,12
26190,40,627,627,1,634,634,634,1,40,0,Success,5
26191,31,629,633,2,644,644,644,1,31,0,Success,3
26192,40,508,512,2,525,525,525,1,40,0,Success,2
26193,38,778,778,1,790,790,790,1,38,0,Success,1
26194,26,544,544,1,556,556,556,1,26,1,Success,7
26195,4,288,288,1,297,297,297,1,4,1,Success,5
26196,13,439,443,2,452,452,452,1,13,1,Success,16
26197,49,332,336,2,351,351,351,1,49,0,Success,0
26198,3,221,225,2,233,233,233,1,3,1,Success,5
26199,10,221,225,2,234,234,234,1,10,1,Success,6
26200,10,531,531,1,538,538,538,1,10,2,Success,10
26201,15,167,171,2,180,180,180,1,15,0,Success,4
26202,29,459,459,1,467,467,467,1,29,1,Success,16
26203,37,255,259,2,264,264,264,1,37,0,Success,15
26204,10,719,723,2,731,731,731,1,10,0,Success,3
26205,42,403,403,1,413,413,413,1,42,2,Success,10
26206,4,369,369,1,378,378,378,1,4,2,Success,10
26207,1,595,595,1,605,605,605,1,1,0,Success,13
26208,48,374,378,2,388,388,388,1,48,2,Success,11
26209,26,210,210,1,223,223,223,1,26,2,Success,8
26210,19,711,715,2,723,723,723,1,19,1,Success,7
26211,2,789,793,2,802,802,802,1,2,0,Success,2
26212,1,495,512,3,510,521,521,2,1,1,Success,5
26213,29,532,536,2,548,548,548,1,29,0,Success,3
26214,16,411,411,1,416,416,416,1,16,2,Success,8
26215,20,295,299,2,305,305,305,1,20,2,Success,9
26216,25,356,360,2,371,371,371,1,25,0,Success,3
26217,15,400,400,1,409,409,409,1,15,0,Success,1
26218,37,265,265,1,278,278,278,1,37,1,Success,5
26219,10,363,363,1,368,368,368,1,10,2,Success,8
26220,31,617,617,1,629,629,629,1,31,0,Success,2
26221,29,296,296,1,308,308,308,1,29,0,Success,3
26222,47,446,450,2,460,460,460,1,47,0,Success,3
26223,9,625,625,1,633,633,633,1,9,0,Success,1
26224,6,434,434,1,441,441,441,1,6,1,Success,5
26225,10,499,499,1,506,506,506,1,10,2,Success,10
26226,14,511,515,2,523,523,523,1,14,1,Success,7
26227,12,356,360,2,370,370,370,1,12,0,Success,2
26228,4,474,474,1,482,482,482,1,4,2,Success,10
26229,20,551,555,2,564,564,564,1,20,0,Success,12
26230,30,649,649,1,660,660,660,1,30,0,Success,3
26231,41,638,642,2,651,651,651,1,41,0,Success,4
26232,35,135,139,2,149,149,149,1,35,0,Success,2
26233,40,527,531,2,540,540,540,1,40,1,Success,7
26234,21,84,88,2,99,99,99,1,21,0,Success,3
26235,17,255,259,2,270,270,270,1,17,0,Success,6
26236,16,636,640,2,650,650,650,1,16,0,Success,2
26237,24,386,386,1,394,394,394,1,24,1,Success,6
26238,30,551,555,2,561,561,561,1,30,0,Success,14
26239,4,492,496,2,504,504,504,1,4,1,Success,4
26240,26,336,336,1,348,348,348,1,26,1,Success,7
26241,30,674,674,1,686,686,686,1,30,1,Success,5
26242,43,453,457,2,470,470,470,1,43,1,Success,5
26243,22,722,722,1,729,729,729,1,22,0,Success,1
26244,4,437,441,2,448,448,448,1,4,2,Success,8
26245,6,533,537,2,547,547,547,1,6,0,Success,3
26246,22,395,395,1,403,403,403,1,22,2,Success,11
26247,1,457,457,1,464,464,464,1,1,2,Success,8
26248,18,310,314,2,324,324,324,1,18,0,Success,4
26249,6,332,336,2,347,347,347,1,6,0,Success,3
26250,14,144,144,1,153,153,153,1,14,0,Success,1
26251,27,701,705,2,716,716,716,1,27,0,Success,3
26252,38,538,538,1,548,548,548,1,38,0,Success,3
26253,24,431,435,2,446,446,446,1,24,0,Success,6
26254,5,394,394,1,401,401,401,1,5,2,Success,9
26255,44,521,538,3,532,551,551,2,44,2,Success,8
26256,49,433,433,1,446,446,446,1,49,0,Success,1
26257,27,628,632,2,647,647,647,1,27,0,Success,0
26258,6,255,259,2,264,264,264,1,6,2,Success,8
26259,41,379,379,1,388,388,388,1,41,2,Success,11
26260,37,230,234,2,244,244,244,1,37,0,Success,3
26261,40,235,235,1,242,242,242,1,40,0,Success,5
26262,18,492,496,2,506,506,506,1,18,0,Success,2
26263,43,623,627,2,634,634,634,1,43,0,Success,5
26264,39,653,657,2,671,671,671,1,39,0,Success,0
26265,38,138,138,1,150,150,150,1,38,0,Success,1
26266,23,459,459,1,464,464,464,1,23,2,Success,8
26267,18,262,266,2,274,274,274,1,18,1,Success,6
26268,44,439,456,4,450,471,471,2,44,0,Success,0
26269,26,605,609,2,621,621,621,1,26,1,Success,6
26270,30,569,569,1,580,580,580,1,30,1,Success,7
26271,23,429,433,2,441,441,441,1,23,0,Success,1
26272,21,676,680,2,690,690,690,1,21,0,Success,2
26273,28,322,322,1,332,332,332,1,28,2,Success,11
26274,41,505,505,1,518,518,518,1,41,1,Success,5
26275,50,531,531,1,543,543,543,1,50,2,Success,8
26276,28,352,352,1,367,367,367,1,28,1,Success,4
26277,43,660,664,2,679,679,679,1,43,0,Success,0
26278,29,696,696,1,711,711,711,1,29,0,Success,0
26279,5,289,289,1,299,299,299,1,5,1,Success,7
26280,23,444,448,2,457,457,457,1,23,0,Success,1
26281,28,813,817,2,830,830,830,1,28,0,Success,1
26282,11,576,576,1,587,587,587,1,11,0,Success,3
26283,8,608,608,1,616,616,616,1,8,1,Success,4
26284,2,399,403,2,415,415,415,1,2,0,Success,15
26285,26,444,448,2,462,462,462,1,26,1,Success,5
26286,32,255,272,4,287,287,287,2,32,0,Success,0
26287,16,525,529,2,536,536,536,1,16,1,Success,4
26288,30,743,747,2,756,756,756,1,30,0,Success,3
26289,28,735,739,2,749,749,749,1,28,0,Success,2
26290,21,367,371,2,379,379,379,1,21,1,Success,7
26291,5,257,257,1,267,267,267,1,5,1,Success,7
26292,27,753,753,1,766,766,766,1,27,0,Success,1
26293,5,312,312,1,322,322,322,1,5,0,Success,2
26294,50,358,362,2,373,373,373,1,50,1,Success,6
26295,35,387,387,1,398,398,398,1,35,2,Success,9
26296,39,392,392,1,407,407,407,1,39,1,Success,4
26297,6,570,570,1,577,577,577,1,6,0,Success,1
26298,37,357,361,2,372,372,372,1,37,0,Success,3
26299,46,257,257,1,271,271,271,1,46,0,Success,0
26300,40,317,321,2,334,334,334,1,40,2,Success,9
26301,27,669,673,2,685,685,685,1,27,0,Success,2
26302,36,80,80,1,93,93,93,1,36,0,Success,2
26303,20,188,192,2,200,200,200,1,20,0,Success,0
26304,30,404,408,2,423,423,423,1,30,1,Success,4
26305,42,474,474,1,486,486,486,1,42,1,Success,5
26306,34,435,449,3,443,463,463,2,34,1,Success,4
26307,31,504,504,1,518,518,518,1,31,0,Success,1
26308,24,275,275,1,284,284,284,1,24,0,Success,4
26309,9,275,275,1,285,285,285,1,9,0,Success,5
26310,35,311,315,2,325,325,325,1,35,2,Success,10
26311,8,383,402,4,396,410,410,2,8,0,Success,2
26312,47,640,640,1,655,655,655,1,47,0,Success,0
26313,35,490,490,1,502,502,502,1,35,2,Success,9
26314,44,242,242,1,252,252,252,1,44,0,Success,3
26315,32,226,226,1,236,236,236,1,32,0,Success,3
26316,23,227,227,1,236,236,236,1,23,0,Success,4
26317,15,306,306,1,315,315,315,1,15,1,Success,7
26318,46,255,259,2,271,271,271,1,46,2,Success,8
26319,30,620,624,2,639,639,639,1,30,1,Success,4
26320,37,242,257,3,251,269,269,2,37,0,Success,2
26321,5,278,282,2,290,290,290,1,5,2,Success,10
26322,5,543,547,2,555,555,555,1,5,2,Success,11
26323,22,490,490,1,498,498,498,1,22,2,Success,10
26324,26,394,394,1,400,400,400,1,26,1,Success,19
26325,17,329,329,1,338,338,338,1,17,2,Success,10
26326,8,593,593,1,600,600,600,1,8,1,Success,4
26327,2,480,480,1,491,491,491,1,2,0,Success,3
26328,34,671,675,2,686,686,686,1,34,0,Success,1
26329,6,445,449,2,458,458,458,1,6,0,Success,2
26330,35,559,563,2,570,570,570,1,35,0,Success,5
26331,10,313,313,1,322,322,322,1,10,1,Success,6
26332,20,843,843,1,850,850,850,1,20,0,Success,2
26333,26,321,321,1,329,329,329,1,26,0,Success,14
26334,30,562,562,1,573,573,573,1,30,2,Success,10
26335,22,498,498,1,507,507,507,1,22,1,Success,7
26336,16,340,344,2,353,353,353,1,16,0,Success,1
26337,18,159,163,2,174,174,174,1,18,0,Success,6
26338,24,537,537,1,547,547,547,1,24,0,Success,3
26339,4,345,345,1,352,352,352,1,4,2,Success,8
26340,43,538,538,1,549,549,549,1,43,1,Success,6
26341,19,142,146,2,152,152,152,1,19,1,Success,4
26342,42,486,490,2,497,497,497,1,42,0,Success,6
26343,3,766,770,2,778,778,778,1,3,0,Success,2
26344,43,774,778,2,789,789,789,1,43,0,Success,2
26345,3,348,352,2,362,362,362,1,3,0,Success,2
26346,17,251,251,1,262,262,262,1,17,0,Success,6
26347,22,140,144,2,153,153,153,1,22,0,Success,1
26348,27,373,377,2,391,391,391,1,27,2,Success,8
26349,50,130,130,1,142,142,142,1,50,0,Success,1
26350,17,497,497,1,506,506,506,1,17,0,Success,2
26351,30,562,562,1,572,572,572,1,30,2,Success,11
26352,13,409,409,1,417,417,417,1,13,0,Success,1
26353,19,603,603,1,610,610,610,1,19,0,Success,2
26354,4,694,698,2,709,709,709,1,4,0,Success,5
26355,37,667,681,3,692,692,692,2,37,0,Success,3
26356,15,406,410,2,416,416,416,1,15,1,Success,4
26357,2,600,600,1,608,608,608,1,2,1,Success,4
26358,34,418,432,3,426,445,445,2,34,0,Success,2
26359,48,192,192,1,207,207,207,1,48,0,Success,0
26360,27,431,435,2,442,442,442,1,27,0,Success,13
26361,4,650,650,1,658,658,658,1,4,1,Success,6
26362,2,376,376,1,386,386,386,1,2,0,Success,2
26363,18,567,571,2,576,576,576,1,18,2,Success,8
26364,37,152,152,1,166,166,166,1,37,0,Success,1
26365,23,162,162,1,171,171,171,1,23,0,Success,3
26366,12,230,234,2,242,242,242,1,12,0,Success,2
26367,27,255,259,2,269,269,269,1,27,2,Success,10
26368,30,652,656,2,670,670,670,1,30,0,Success,1
26369,40,573,577,2,590,590,590,1,40,0,Success,1
26370,37,199,203,2,212,212,212,1,37,0,Success,3
26371,5,395,410,3,404,420,420,2,5,0,Success,12
26372,9,157,161,2,168,168,168,1,9,0,Success,0
26373,45,244,248,2,261,261,261,1,45,0,Success,2
26374,30,671,675,2,685,685,685,1,30,1,Success,6
26375,14,364,368,2,378,378,378,1,14,0,Success,2
26376,27,475,475,1,481,481,481,1,27,0,Success,14
26377,29,205,209,2,220,220,220,1,29,0,Success,3
26378,26,219,219,1,226,226,226,1,26,0,Success,13
26379,9,680,680,1,689,689,689,1,9,0,Success,1
26380,12,381,385,2,393,393,393,1,12,2,Success,9
26381,4,468,472,2,481,481,481,1,4,0,Success,1
26382,9,463,467,2,475,475,475,1,9,1,Success,7
26383,40,547,547,1,558,558,558,1,40,2,Success,9
26384,5,323,323,1,333,333,333,1,5,1,Success,17
26385,28,635,635,1,645,645,645,1,28,2,Success,10
26386,36,737,737,1,751,751,751,1,36,0,Success,0
26387,14,294,298,2,307,307,307,1,14,0,Success,3
26388,21,402,402,1,408,408,408,1,21,2,Success,8
26389,40,575,579,2,586,586,586,1,40,0,Success,5
26390,22,538,538,1,549,549,549,1,22,0,Success,5
26391,16,249,249,1,257,257,257,1,16,1,Success,5
26392,47,450,450,1,459,459,459,1,47,0,Success,4
