1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,total_request
3,2,2,0,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0,1,0,0,0,1,3,2,4,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,2,2,0,3,43
0,1,1,1,1,0,1,0,4,0,1,0,0,3,0,4,1,1,1,0,1,1,3,0,1,2,2,1,0,2,1,0,2,0,1,1,0,1,0,0,0,3,0,0,1,1,1,0,0,1,46
0,1,1,0,0,0,1,0,1,0,2,0,2,2,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,2,1,2,1,0,1,0,0,0,3,2,0,2,1,0,0,1,0,1,1,0,36
0,2,1,1,1,0,2,0,0,2,1,1,1,2,0,2,1,1,0,0,3,1,2,1,0,0,3,2,2,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,3,1,0,1,0,43
0,2,0,1,1,0,3,1,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,1,0,1,1,0,0,0,28
2,1,2,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,2,1,2,1,1,0,0,0,0,0,2,2,0,0,1,0,2,2,1,0,1,0,37
0,0,2,0,0,2,0,0,1,0,1,0,0,1,0,0,0,3,1,0,1,0,0,1,0,1,2,2,1,1,0,0,1,2,2,1,0,1,1,0,1,1,1,2,2,3,1,0,0,0,39
1,0,4,1,0,4,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,1,1,0,3,1,0,2,0,0,2,0,1,0,0,1,0,0,3,1,0,0,0,0,0,3,2,1,39
1,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,2,2,0,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2,1,0,1,2,0,0,31
0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,1,1,1,0,0,0,0,1,0,2,0,2,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,23
1,1,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,20
3,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,27
1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,17
1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,17
1,1,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,20
1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,14
0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9
1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,14
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
